date,close,high,low,open,volume,ret
2020-12-29,1879.699951,1881.300049,1879.699951,1881.300049,343,0.00133177075711521
2020-12-30,1891.0,1895.800049,1877.300049,1879.900024,444,0.00601162382006137
2020-12-31,1893.099976,1901.300049,1892.699951,1897.0,127,0.00111051084082492
2021-01-04,1944.699951,1945.099976,1912.199951,1912.199951,154,0.0272568673890259
2021-01-05,1952.699951,1952.699951,1941.300049,1941.699951,113,0.00411374515430318
2021-01-06,1906.900024,1959.900024,1901.5,1952.0,331,-0.0234546669479586
2021-01-07,1912.300049,1926.699951,1912.0,1922.599976,122,0.00283183435525514
2021-01-08,1834.099976,1908.0,1834.099976,1908.0,60,-0.0408932024244277
2021-01-11,1849.599976,1849.599976,1826.5,1826.5,20,0.00845101150581984
2021-01-12,1842.900024,1859.699951,1839.400024,1849.0,176,-0.00362237893973671
2021-01-13,1853.599976,1858.599976,1853.599976,1858.0,189,0.00580604040406696
2021-01-14,1850.300049,1850.699951,1836.699951,1836.699951,149,-0.00178028001873476
2021-01-15,1829.300049,1829.400024,1825.0,1829.400024,31,-0.011349510589566
2021-01-19,1839.5,1842.900024,1802.0,1802.0,13,0.00557587641544965
2021-01-20,1865.900024,1866.599976,1844.400024,1847.800049,16,0.0143517390595271
2021-01-21,1865.300049,1868.0,1865.300049,1865.300049,6,-0.000321547238481656
2021-01-22,1855.699951,1855.699951,1852.699951,1854.900024,8,-0.00514667761100773
2021-01-25,1854.900024,1864.699951,1851.800049,1864.699951,26,-0.00043106483867128
2021-01-26,1850.699951,1855.800049,1850.699951,1855.800049,59,-0.00226431233255509
2021-01-27,1844.900024,1844.900024,1844.900024,1844.900024,195540,-0.00313390995491525
2021-01-28,1837.900024,1862.900024,1831.5,1843.400024,27283,-0.00379424354107982
2021-01-29,1847.300049,1876.0,1838.699951,1842.0,1634,0.00511454642649256
2021-02-01,1860.800049,1871.900024,1850.0,1866.599976,1494,0.00730796277914236
2021-02-02,1830.5,1861.300049,1827.599976,1859.599976,1293,-0.0162833449065541
2021-02-03,1832.199951,1842.400024,1829.800049,1834.800049,1195,0.000928681234635409
2021-02-04,1788.900024,1832.199951,1782.800049,1832.199951,2375,-0.02363275196922
2021-02-05,1810.900024,1813.5,1790.900024,1794.300049,1278,0.0122980600955036
2021-02-08,1831.900024,1836.699951,1809.0,1816.300049,254,0.0115964436035592
2021-02-09,1835.300049,1843.300049,1830.699951,1841.900024,184,0.00185601012907677
2021-02-10,1840.599976,1851.099976,1837.0,1842.599976,543,0.00288777140440222
2021-02-11,1824.900024,1845.0,1820.900024,1840.5,602,-0.00852980126302028
2021-02-12,1821.599976,1827.5,1809.199951,1825.0,259,-0.00180834454304335
2021-02-16,1797.199951,1823.400024,1787.300049,1820.900024,1141,-0.0133948316433223
2021-02-17,1771.099976,1789.699951,1768.800049,1785.800049,614,-0.0145225771820645
2021-02-18,1773.400024,1784.599976,1766.0,1776.099976,587,0.00129865509071636
2021-02-19,1775.800049,1787.599976,1764.300049,1764.300049,118,0.00135334666038101
2021-02-22,1806.699951,1807.800049,1784.0,1784.0,165,0.0174005525100647
2021-02-23,1804.400024,1811.300049,1796.400024,1809.599976,569,-0.00127299887218524
2021-02-24,1796.400024,1805.800049,1796.400024,1805.800049,1500,-0.00443360668011161
2021-02-25,1774.400024,1802.0,1766.699951,1801.5,1049,-0.0122467154899125
2021-02-26,1728.099976,1768.199951,1718.800049,1768.099976,1593,-0.0260933540203785
2021-03-01,1722.5,1747.0,1720.300049,1737.099976,407,-0.00324053936564606
2021-03-02,1733.099976,1733.099976,1708.699951,1709.400024,867,0.00615383222060961
2021-03-03,1715.300049,1732.400024,1703.5,1730.0,501,-0.0102705713729697
2021-03-04,1700.199951,1717.400024,1700.199951,1706.5,521,-0.00880318169920358
2021-03-05,1698.0,1701.0,1685.0,1690.599976,302,-0.00129393663298605
2021-03-08,1677.699951,1705.400024,1673.699951,1704.699951,1290,-0.0119552703180211
2021-03-09,1716.599976,1717.5,1685.199951,1686.199951,335,0.023186520913238
2021-03-10,1721.5,1722.900024,1711.0,1713.599976,412,0.00285449380665725
2021-03-11,1722.300049,1737.5,1720.199951,1725.599976,18,0.000464739471391251
2021-03-12,1719.5,1722.5,1699.0,1715.900024,80,-0.00162576143548609
2021-03-15,1728.900024,1731.900024,1722.800049,1729.5,147,0.00546671939517296
2021-03-16,1730.599976,1733.900024,1726.0,1732.300049,729,0.000983256392157905
2021-03-17,1726.800049,1750.099976,1725.599976,1735.300049,488,-0.00219572810163959
2021-03-18,1732.199951,1750.300049,1721.800049,1745.800049,138,0.00312711480586714
2021-03-19,1741.400024,1742.199951,1733.599976,1742.199951,13,0.00531120728567669
2021-03-22,1737.800049,1737.800049,1737.800049,1737.800049,51,-0.00206728778591081
2021-03-23,1724.699951,1724.699951,1724.699951,1724.699951,6,-0.00753832295466805
2021-03-24,1732.900024,1732.900024,1727.5,1727.5,26,0.00475449251056426
2021-03-25,1724.900024,1733.199951,1724.5,1732.699951,15,-0.00461653868613487
2021-03-26,1732.199951,1732.199951,1721.300049,1721.300049,33,0.00423208701862721
2021-03-29,1712.099976,1712.099976,1712.099976,1712.099976,135457,-0.011603726803246
2021-03-30,1683.900024,1712.599976,1676.5,1711.0,25316,-0.0164709727208127
2021-03-31,1713.800049,1713.800049,1676.5,1683.699951,762,0.017756413429447
2021-04-01,1726.5,1728.800049,1706.400024,1706.800049,720,0.00741040415269589
2021-04-05,1727.0,1729.699951,1721.900024,1727.900024,275,0.000289603243556424
2021-04-06,1741.5,1744.800049,1726.900024,1726.900024,890,0.00839606253618985
2021-04-07,1740.099976,1742.699951,1733.699951,1742.699951,557,-0.000803918461096731
2021-04-08,1756.800049,1758.0,1734.599976,1736.0,1298,0.00959719167308348
2021-04-09,1743.300049,1750.800049,1733.300049,1750.800049,484,-0.00768442601517705
2021-04-12,1731.199951,1740.800049,1726.699951,1740.800049,40,-0.00694091530998397
2021-04-13,1746.199951,1746.900024,1722.099976,1733.800049,367,0.00866451041159944
2021-04-14,1734.900024,1745.900024,1732.699951,1741.300049,1037,-0.00647115297049972
2021-04-15,1765.400024,1767.900024,1740.099976,1740.099976,368,0.0175802637489617
2021-04-16,1779.0,1779.5,1770.099976,1770.400024,625,0.00770362287023518
2021-04-19,1769.400024,1788.5,1769.400024,1782.099976,144,-0.00539627655986508
2021-04-20,1777.300049,1777.300049,1765.5,1769.300049,1464,0.00446480439292674
2021-04-21,1792.300049,1794.099976,1777.699951,1783.0,250,0.00843976795501677
2021-04-22,1781.199951,1794.199951,1779.5,1794.199951,159,-0.00619321413632334
2021-04-23,1777.0,1794.5,1772.0,1786.099976,332,-0.00235793348054059
2021-04-26,1779.199951,1779.699951,1770.800049,1778.0,549,0.00123801406865498
2021-04-27,1778.0,1782.0,1777.699951,1780.0,117,-0.000674432909761324
2021-04-28,1773.199951,1774.0,1764.599976,1768.199951,756,-0.00269969010123727
2021-04-29,1768.099976,1789.0,1758.599976,1781.0,196,-0.00287614208263653
2021-04-30,1767.300049,1771.800049,1763.900024,1771.800049,18,-0.00045242181486238
2021-05-03,1791.400024,1793.0,1788.5,1788.5,18,0.0136366063100812
2021-05-04,1775.800049,1788.5,1774.800049,1788.199951,182,-0.00870825878698334
2021-05-05,1784.099976,1784.099976,1779.199951,1781.5,57,0.00467390853191718
2021-05-06,1815.5,1815.5,1787.599976,1788.900024,13,0.0175999240078462
2021-05-07,1831.099976,1842.900024,1831.099976,1842.900024,2,0.00859266097493805
2021-05-10,1837.5,1845.599976,1835.400024,1835.599976,13,0.0034951799922911
2021-05-11,1835.900024,1838.099976,1831.599976,1837.199951,420,-0.000870735238095222
2021-05-12,1822.599976,1825.199951,1821.699951,1825.199951,3,-0.00724442934045089
2021-05-13,1823.800049,1826.800049,1814.099976,1814.699951,100,0.000658440149128969
2021-05-14,1837.900024,1842.900024,1824.5,1824.5,41,0.0077310969520652
2021-05-17,1867.5,1867.5,1847.199951,1849.900024,13,0.0161053243448894
2021-05-18,1867.800049,1870.5,1867.800049,1870.5,3,0.000160668808567577
2021-05-19,1881.300049,1884.900024,1863.599976,1866.400024,348,0.00722775438796441
2021-05-20,1881.800049,1885.0,1864.800049,1865.5,85,0.000265773660222735
2021-05-21,1876.699951,1876.699951,1872.099976,1872.099976,5,-0.00271022311999092
2021-05-24,1884.599976,1884.599976,1882.099976,1882.099976,39,0.00420953013601899
2021-05-25,1898.099976,1898.099976,1882.5,1882.5,56,0.00716332387345853
2021-05-26,1901.300049,1901.300049,1901.300049,1901.300049,170526,0.00168593490356805
2021-05-27,1895.699951,1903.900024,1888.199951,1896.800049,35794,-0.00294540464717563
2021-05-28,1902.5,1905.400024,1881.900024,1897.5,2415,0.00358709140463542
2021-06-01,1902.900024,1916.199951,1892.800049,1905.099976,640,0.000210262286465257
2021-06-02,1907.5,1908.800049,1896.0,1899.199951,1267,0.00241735032948842
2021-06-03,1871.199951,1908.800049,1865.0,1908.800049,1021,-0.0190301698558322
2021-06-04,1889.800049,1895.5,1854.0,1869.300049,367,0.00994019799437229
2021-06-07,1896.800049,1899.699951,1883.199951,1890.5,87,0.00370409557545726
2021-06-08,1892.199951,1902.900024,1890.0,1896.5,930,-0.00242518867627883
2021-06-09,1893.199951,1897.699951,1889.199951,1894.900024,148,0.000528485374641008
2021-06-10,1894.199951,1899.800049,1871.5,1887.699951,186,0.000528206225376193
2021-06-11,1877.400024,1902.300049,1875.199951,1900.900024,349,-0.00886914129162075
2021-06-14,1864.0,1866.599976,1846.5,1866.199951,41,-0.00713754331985672
2021-06-15,1854.5,1867.199951,1854.400024,1866.400024,78,-0.00509656652360513
2021-06-16,1859.5,1860.099976,1809.199951,1859.400024,117,0.00269614451334599
2021-06-17,1773.800049,1823.300049,1769.599976,1811.800049,1135,-0.0460876316214036
2021-06-18,1767.900024,1792.400024,1767.900024,1775.699951,354,-0.00332620635754644
2021-06-21,1781.800049,1785.199951,1766.800049,1768.800049,38,0.00786244969246064
2021-06-22,1776.300049,1786.900024,1775.900024,1783.400024,101,-0.00308676610660485
2021-06-23,1782.300049,1793.199951,1780.599976,1780.699951,136,0.00337780770955765
2021-06-24,1775.599976,1786.400024,1775.599976,1778.900024,78,-0.00375922842158882
2021-06-25,1776.599976,1788.0,1775.199951,1777.699951,35,0.000563189915249174
2021-06-28,1779.599976,1779.599976,1779.599976,1779.599976,888,0.00168861873270676
2021-06-29,1762.800049,1777.099976,1752.099976,1776.800049,419,-0.00944028277509934
2021-06-30,1770.800049,1770.800049,1759.199951,1761.099976,51,0.00453823450058222
2021-07-01,1775.900024,1781.199951,1768.800049,1775.699951,44,0.0028800400151785
2021-07-02,1782.599976,1787.900024,1778.300049,1778.699951,23,0.00377270787175799
2021-07-06,1793.5,1809.800049,1786.699951,1786.699951,332,0.00611467751977579
2021-07-07,1801.5,1808.400024,1797.199951,1798.699951,244,0.00446055199330919
2021-07-08,1799.599976,1818.5,1797.0,1797.0,148,-0.00105468998057179
2021-07-09,1810.0,1810.099976,1798.800049,1803.599976,218,0.00577907542714917
2021-07-12,1805.5,1805.5,1799.5,1802.599976,147,-0.00248618784530386
2021-07-13,1809.400024,1812.0,1800.599976,1808.099976,78,0.00216007975630017
2021-07-14,1824.300049,1829.0,1813.099976,1813.099976,707,0.00823478766572627
2021-07-15,1828.400024,1833.0,1823.400024,1831.599976,99,0.00224742360898778
2021-07-16,1814.5,1831.400024,1814.5,1830.099976,78,-0.00760228823974241
2021-07-19,1808.699951,1813.400024,1803.300049,1803.300049,33,-0.00319649986222093
2021-07-20,1810.900024,1824.0,1810.900024,1812.900024,128,0.00121638362337739
2021-07-21,1802.900024,1807.0,1800.0,1807.0,135,-0.00441769280135584
2021-07-22,1805.0,1805.0,1793.599976,1793.599976,2,0.00116477673306625
2021-07-23,1801.400024,1801.400024,1800.0,1800.0,1,-0.00199444653739611
2021-07-26,1798.699951,1802.5,1797.199951,1802.5,17,-0.00149887474410293
2021-07-27,1799.5,1803.699951,1799.5,1803.699951,1,0.00044479291810462
2021-07-28,1799.5,1799.5,1799.5,1799.5,209783,0.0
2021-07-29,1831.199951,1832.599976,1806.099976,1806.599976,30496,0.0176159772158933
2021-07-30,1812.599976,1830.5,1808.900024,1828.0,3100,-0.0101572605382841
2021-08-02,1818.099976,1818.699951,1804.800049,1812.400024,1334,0.00303431538829502
2021-08-03,1810.099976,1813.5,1806.0,1812.300049,3341,-0.00440019806699565
2021-08-04,1810.5,1831.300049,1806.300049,1809.300049,2860,0.000220995528039225
2021-08-05,1805.099976,1813.699951,1796.0,1810.800049,588,-0.00298261474730743
2021-08-06,1760.0,1800.099976,1758.400024,1799.800049,859,-0.0249847524234857
2021-08-09,1723.400024,1753.800049,1692.599976,1753.5,1621,-0.0207954409090909
2021-08-10,1728.800049,1735.199951,1720.099976,1728.599976,1363,0.00313335553255167
2021-08-11,1750.400024,1752.199951,1727.300049,1727.300049,542,0.0124942008258817
2021-08-12,1749.0,1752.400024,1745.5,1749.699951,739,-0.000799830884828712
2021-08-13,1775.199951,1777.300049,1757.400024,1758.300049,436,0.0149799605488852
2021-08-16,1786.900024,1787.800049,1771.900024,1776.900024,219,0.00659084797372222
2021-08-17,1785.0,1794.199951,1780.0,1787.699951,200,-0.00106330738960247
2021-08-18,1781.599976,1791.5,1779.0,1787.800049,263,-0.00190477535014011
2021-08-19,1780.199951,1789.300049,1775.5,1780.0,245,-0.000785824550325387
2021-08-20,1781.0,1787.5,1778.199951,1784.099976,235,0.00044941524661346
2021-08-23,1803.199951,1804.800049,1776.800049,1776.800049,32,0.0124648798427849
2021-08-24,1805.599976,1805.599976,1801.0,1801.0,22,0.00133098106988583
2021-08-25,1788.199951,1792.900024,1784.0,1792.0,812,-0.00963669984009785
2021-08-26,1792.199951,1792.199951,1781.0,1787.400024,61,0.00223688631562879
2021-08-27,1816.599976,1816.599976,1803.099976,1803.400024,1219,0.0136145662688951
2021-08-30,1809.0,1820.300049,1807.800049,1818.199951,684,-0.00418362661037486
2021-08-31,1815.0,1815.900024,1801.099976,1815.900024,82,0.00331674958540629
2021-09-01,1813.099976,1815.900024,1809.5,1813.5,114,-0.00104684517906339
2021-09-02,1808.699951,1813.900024,1806.800049,1813.199951,26,-0.00242679667875079
2021-09-03,1830.900024,1833.900024,1818.900024,1820.900024,53,0.0122740496497089
2021-09-07,1795.900024,1825.699951,1792.699951,1825.699951,48,-0.019116281359555
2021-09-08,1790.699951,1790.699951,1781.699951,1781.699951,69,-0.00289552476780852
2021-09-09,1797.400024,1798.699951,1787.900024,1798.699951,49,0.00374159445096223
2021-09-10,1789.599976,1789.599976,1789.599976,1789.599976,0,-0.00433962829411871
2021-09-13,1792.0,1796.0,1784.0,1789.800049,533,0.00134109523479342
2021-09-14,1804.699951,1806.199951,1783.0,1791.400024,764,0.00708702622767854
2021-09-15,1792.400024,1803.699951,1792.400024,1803.699951,59,-0.0068154969435138
2021-09-16,1754.599976,1792.900024,1743.900024,1792.900024,1645,-0.021089069121771
2021-09-17,1749.400024,1763.0,1749.400024,1758.800049,581,-0.00296361111998555
2021-09-20,1761.800049,1761.800049,1750.900024,1751.800049,185,0.00708815870005952
2021-09-21,1776.0,1776.0,1759.0,1762.199951,106,0.00805991066242728
2021-09-22,1776.699951,1784.300049,1767.0,1776.699951,17,0.000394116554054191
2021-09-23,1747.699951,1766.800049,1738.199951,1766.800049,31,-0.0163223959024019
2021-09-24,1749.699951,1749.699951,1745.0,1749.699951,76,0.00114436119246641
2021-09-27,1750.0,1754.400024,1747.5,1751.699951,808,0.000171485973825769
2021-09-28,1735.800049,1741.699951,1726.800049,1739.599976,15748,-0.00811425771428576
2021-09-29,1721.5,1744.099976,1721.400024,1732.400024,6634,-0.00823830429561179
2021-09-30,1755.300049,1760.300049,1724.5,1725.5,997,0.0196340685448737
2021-10-01,1757.0,1762.599976,1748.5,1754.300049,2220,0.000968467471398116
2021-10-04,1766.199951,1768.900024,1749.5,1764.5,417,0.00523617017643718
2021-10-05,1759.599976,1764.300049,1749.0,1764.300049,98,-0.00373682209438586
2021-10-06,1760.5,1762.900024,1744.699951,1759.300049,56,0.000511493528231322
2021-10-07,1757.900024,1762.400024,1752.800049,1762.400024,336,-0.00147683953422317
2021-10-08,1756.300049,1780.0,1754.199951,1757.0,254,-0.000910162681697635
2021-10-11,1754.599976,1757.800049,1752.199951,1756.599976,128,-0.000967985510771929
2021-10-12,1758.300049,1768.0,1749.800049,1751.900024,139,0.00210878436715545
2021-10-13,1793.699951,1794.5,1760.800049,1760.800049,150,0.0201330267949051
2021-10-14,1796.699951,1799.900024,1792.0,1792.199951,337,0.00167252053406552
2021-10-15,1767.199951,1795.400024,1766.599976,1794.5,874,-0.0164189908190185
2021-10-18,1764.800049,1770.099976,1759.5,1761.599976,266,-0.00135802516214545
2021-10-19,1769.699951,1785.0,1767.5,1777.599976,51,0.00277646297821477
2021-10-20,1784.099976,1785.599976,1774.0,1774.599976,127,0.00813698672018548
2021-10-21,1781.199951,1785.699951,1781.0,1782.0,146,-0.00162548345889324
2021-10-22,1795.5,1806.900024,1784.0,1787.099976,532,0.00802832326150216
2021-10-25,1806.0,1809.0,1794.0,1794.300049,140,0.00584795321637421
2021-10-26,1792.699951,1808.800049,1788.599976,1808.800049,359,-0.00736436821705422
2021-10-27,1797.900024,1798.099976,1791.5,1791.5,543,0.00290069344683097
2021-10-28,1801.599976,1807.300049,1795.5,1795.5,452,0.00205792977952601
2021-10-29,1783.0,1797.0,1774.599976,1793.099976,583,-0.0103241431215472
2021-11-01,1795.099976,1795.099976,1786.699951,1787.5,142,0.0067863017386427
2021-11-02,1788.699951,1795.5,1787.699951,1790.5,213,-0.00356527496271319
2021-11-03,1763.599976,1768.0,1761.800049,1768.0,108,-0.0140325240049163
2021-11-04,1793.0,1798.199951,1776.199951,1776.599976,103,0.0166704606487249
2021-11-05,1816.400024,1817.099976,1794.900024,1794.900024,239,0.0130507663134412
2021-11-08,1827.400024,1827.400024,1816.900024,1817.0,261,0.00605593473610311
2021-11-09,1830.199951,1832.699951,1820.699951,1826.099976,170,0.00153219161827045
2021-11-10,1847.599976,1865.0,1824.900024,1825.800049,795,0.00950717160192949
2021-11-11,1863.199951,1866.5,1853.900024,1853.900024,292,0.0084433725928994
2021-11-12,1867.900024,1867.900024,1847.599976,1860.800049,210,0.00252258110970716
2021-11-15,1866.099976,1866.900024,1864.5,1864.5,87,-0.000963674702538664
2021-11-16,1853.599976,1853.599976,1853.599976,1853.599976,1,-0.00669846211926639
2021-11-17,1869.699951,1869.699951,1862.599976,1862.599976,2,0.00868578722942326
2021-11-18,1861.0,1861.0,1861.0,1861.0,9,-0.00465312682676544
2021-11-19,1851.199951,1851.199951,1851.199951,1851.199951,21,-0.00526601235894675
2021-11-22,1806.0,1841.599976,1805.699951,1841.599976,14,-0.0244165688182865
2021-11-23,1783.5,1795.5,1783.5,1795.5,264,-0.0124584717607974
2021-11-24,1784.099976,1793.0,1781.400024,1793.0,188,0.000336403700588628
2021-11-26,1785.300049,1791.400024,1785.300049,1791.099976,186800,0.00067264896370367
2021-11-29,1782.300049,1798.900024,1779.099976,1791.699951,26926,-0.00168038980432472
2021-11-30,1773.599976,1808.099976,1768.699951,1783.900024,4903,-0.00488137393301502
2021-12-01,1781.599976,1790.5,1772.300049,1774.800049,1128,0.00451059997082459
2021-12-02,1760.699951,1780.900024,1760.599976,1780.900024,1557,-0.011731042479538
2021-12-03,1782.0,1785.099976,1766.5,1767.5,694,0.0120974894035195
2021-12-06,1777.5,1783.0,1777.199951,1780.199951,381,-0.00252525252525249
2021-12-07,1782.599976,1786.099976,1772.300049,1779.5,308,0.00286918481012655
2021-12-08,1783.400024,1789.900024,1779.0,1789.900024,1383,0.00044880960999194
2021-12-09,1774.599976,1783.5,1771.800049,1783.5,455,-0.00493442182436576
2021-12-10,1782.900024,1785.400024,1769.099976,1773.800049,545,0.00467713744632681
2021-12-13,1786.300049,1787.099976,1783.800049,1784.400024,206,0.00190701943700233
2021-12-14,1770.400024,1787.0,1769.0,1787.0,322,-0.00890109419685736
2021-12-15,1762.599976,1778.699951,1753.900024,1767.400024,283,-0.0044058110564057
2021-12-16,1796.599976,1798.099976,1781.0,1781.0,21,0.0192896859542451
2021-12-17,1803.800049,1812.900024,1803.800049,1804.0,654,0.00400761054001042
2021-12-20,1793.699951,1799.800049,1792.0,1796.800049,226,-0.00559934456460365
2021-12-21,1787.900024,1796.5,1787.900024,1791.400024,575,-0.00323349900119385
2021-12-22,1801.599976,1805.199951,1785.5,1786.0,567,0.00766259400195635
2021-12-23,1811.199951,1811.199951,1800.800049,1806.0,193,0.00532858299727246
2021-12-27,1808.099976,1812.099976,1807.0,1810.0,150,-0.00171155868146333
2021-12-28,1810.199951,1818.0,1805.5,1812.0,146,0.00116142637457783
2021-12-29,1805.099976,1805.099976,1791.400024,1803.199951,623,-0.00281735451223641
2021-12-30,1812.699951,1816.0,1796.0,1801.699951,306,0.0042102792648866
2021-12-31,1827.5,1827.800049,1821.400024,1825.099976,80,0.00816464357040192
2022-01-03,1799.400024,1830.099976,1798.800049,1830.099976,116,-0.0153761838577291
2022-01-04,1814.0,1815.300049,1800.0,1800.5,38,0.00811380227035041
2022-01-05,1824.599976,1824.599976,1813.099976,1813.099976,8,0.00584342668136717
2022-01-06,1788.699951,1791.300049,1787.099976,1787.099976,30,-0.0196755592854397
2022-01-07,1797.0,1797.0,1784.400024,1791.800049,17,0.00464026903749826
2022-01-10,1798.400024,1798.699951,1790.400024,1794.900024,534,0.000779089593767379
2022-01-11,1818.599976,1822.5,1803.0,1803.900024,743,0.0112321795654069
2022-01-12,1827.199951,1827.199951,1816.900024,1819.0,1547,0.00472889866572834
2022-01-13,1821.199951,1823.0,1815.400024,1819.800049,40,-0.00328371287264773
2022-01-14,1816.5,1822.0,1816.5,1821.5,816,-0.00258068917551824
2022-01-18,1812.300049,1820.099976,1812.300049,1816.800049,900,-0.00231211175337187
2022-01-19,1843.099976,1843.099976,1817.400024,1817.400024,4,0.0169949380164698
2022-01-20,1842.5,1843.0,1838.199951,1840.599976,20,-0.000325525477626099
2022-01-21,1831.800049,1842.400024,1828.900024,1838.0,19,-0.00580730040705568
2022-01-24,1841.699951,1842.099976,1837.900024,1837.900024,8,0.00540446650026283
2022-01-25,1852.699951,1852.699951,1842.0,1843.0,11,0.00597274273370485
2022-01-26,1829.900024,1829.900024,1829.900024,1829.900024,55,-0.0123063246089544
2022-01-27,1793.300049,1793.300049,1793.300049,1793.300049,196036,-0.020001079031627
2022-01-28,1784.900024,1798.400024,1778.800049,1797.5,28521,-0.00468411574777128
2022-01-31,1795.0,1798.5,1785.099976,1788.5,1735,0.00565856679040522
2022-02-01,1800.300049,1806.099976,1797.099976,1797.199951,223,0.00295267353760442
2022-02-02,1809.199951,1810.099976,1795.099976,1797.800049,1690,0.00494356593776901
2022-02-03,1803.0,1808.099976,1787.900024,1805.800049,466,-0.00342690203842488
2022-02-04,1806.599976,1813.699951,1792.5,1806.0,571,0.00199665890183032
2022-02-07,1820.599976,1821.300049,1809.099976,1812.199951,601,0.00774936354809297
2022-02-08,1826.599976,1827.599976,1815.0,1818.900024,108,0.0032956168730609
2022-02-09,1835.199951,1835.199951,1825.300049,1825.400024,683,0.00470818740446544
2022-02-10,1836.199951,1842.099976,1820.800049,1833.300049,365,0.000544899752997097
2022-02-11,1840.800049,1864.800049,1822.0,1822.0,181,0.00250522716629775
2022-02-14,1868.0,1870.599976,1854.599976,1861.800049,79,0.0147761572555238
2022-02-15,1854.800049,1879.699951,1847.400024,1872.599976,86,-0.00706635492505359
2022-02-16,1870.199951,1870.199951,1856.300049,1858.699951,34,0.00830272891587569
2022-02-17,1900.699951,1900.699951,1876.199951,1876.300049,393,0.0163084166394569
2022-02-18,1898.599976,1899.400024,1890.699951,1899.400024,51,-0.00110484298107927
2022-02-22,1906.099976,1912.0,1890.800049,1908.099976,173,0.00395027920299529
2022-02-23,1909.199951,1910.599976,1895.699951,1896.599976,73,0.00162634438855913
2022-02-24,1925.099976,1972.5,1911.699951,1911.900024,2706,0.00832810884563018
2022-02-25,1886.5,1920.0,1883.599976,1906.900024,586,-0.0200508942295057
2022-02-28,1899.400024,1928.400024,1894.199951,1928.300049,390,0.00683807262125624
2022-03-01,1942.400024,1942.400024,1903.800049,1908.300049,547,0.0226387277333213
2022-03-02,1920.900024,1948.199951,1919.800049,1945.599976,109,-0.0110687807528569
2022-03-03,1934.400024,1940.300049,1924.800049,1930.5,122,0.00702795555798286
2022-03-04,1965.099976,1970.900024,1935.599976,1937.0,47,0.0158705291662051
2022-03-07,1993.900024,2001.099976,1963.0,1989.0,2516,0.0146557673155252
2022-03-08,2040.099976,2072.0,1998.0,1999.400024,1813,0.0231706461928405
2022-03-09,1985.900024,2063.0,1980.800049,2053.600098,1022,-0.0265673019154038
2022-03-10,1998.099976,2010.5,1978.099976,1978.099976,670,0.00614328609323778
2022-03-11,1982.699951,1996.0,1959.900024,1985.0,865,-0.00770733456032024
2022-03-14,1959.599976,1977.699951,1959.599976,1976.5,145,-0.0116507669192958
2022-03-15,1928.5,1939.900024,1910.699951,1939.800049,71,-0.0158705737808195
2022-03-16,1908.0,1922.400024,1907.199951,1922.400024,104,-0.0106300233341976
2022-03-17,1942.099976,1947.199951,1933.900024,1933.900024,39,0.0178721048218029
2022-03-18,1928.199951,1939.300049,1928.199951,1934.5,28,-0.00715721392913493
2022-03-21,1928.599976,1928.599976,1925.0,1925.400024,5,0.000207460330964304
2022-03-22,1920.699951,1920.699951,1920.699951,1920.699951,26,-0.00409624862506996
2022-03-23,1936.599976,1936.599976,1936.599976,1936.599976,204,0.00827824512190034
2022-03-24,1961.599976,1964.0,1961.599976,1963.599976,8,0.0129092225084277
2022-03-25,1953.800049,1953.800049,1953.800049,1953.800049,83,-0.00397630867426157
2022-03-28,1939.599976,1939.599976,1932.599976,1932.599976,7,-0.00726792539864451
2022-03-29,1912.0,1912.0,1893.5,1893.5,128051,-0.0142297258927168
2022-03-30,1933.5,1937.0,1914.5,1918.400024,17765,0.0112447698744771
2022-03-31,1949.199951,1949.900024,1919.099976,1933.5,3617,0.00811996431342132
2022-04-01,1919.099976,1938.0,1917.0,1935.0,1016,-0.0154422202732757
2022-04-04,1929.199951,1936.099976,1915.599976,1921.199951,371,0.00526287068225151
2022-04-05,1922.900024,1943.5,1918.400024,1927.099976,412,-0.00326556456562965
2022-04-06,1918.400024,1931.800049,1916.699951,1916.699951,138,-0.00234021527059902
2022-04-07,1933.800049,1934.800049,1919.5,1919.5,311,0.00802753586704497
2022-04-08,1941.599976,1947.699951,1928.800049,1928.800049,153,0.00403347130125131
2022-04-11,1944.300049,1968.400024,1941.800049,1946.599976,163,0.0013906433010793
2022-04-12,1972.099976,1977.099976,1950.599976,1952.5,246,0.0142981671035283
2022-04-13,1981.0,1981.0,1969.5,1969.5,204,0.00451296795715805
2022-04-14,1970.900024,1978.699951,1963.0,1977.199951,101,-0.00509842301867747
2022-04-18,1982.900024,1997.099976,1972.800049,1973.400024,196,0.00608858889536457
2022-04-19,1955.699951,1978.300049,1945.699951,1973.800049,130,-0.0137173194164024
2022-04-20,1952.300049,1953.599976,1945.5,1945.5,621,-0.00173845788473925
2022-04-21,1944.900024,1944.900024,1942.5,1942.5,4,-0.0037904137756849
2022-04-22,1931.0,1950.400024,1930.199951,1949.599976,178,-0.00714690926447337
2022-04-25,1893.199951,1925.0,1889.300049,1925.0,748,-0.0195753749352666
2022-04-26,1901.400024,1909.099976,1894.0,1900.5,302,0.00433132960713878
2022-04-27,1885.900024,1900.599976,1882.199951,1897.800049,1786,-0.00815188797957012
2022-04-28,1888.699951,1893.0,1872.900024,1883.800049,513,0.00148466353696808
