date,close,forecast_date,y,lag_1,lag_2,lag_3,lag_5,lag_10,lag_21,rolling_mean_7,rolling_mean_21,rolling_mean_63
2021-06-24,1775.599976,2021-06-24,1775.599976,1782.300049,1776.300049,1781.800049,1773.800049,1894.199951,1898.099976,1788.171456,1855.25715,1810.646037
2021-06-25,1776.599976,2021-06-25,1776.599976,1775.599976,1782.300049,1776.300049,1767.900024,1877.400024,1901.300049,1776.328596,1849.319051,1811.350799
2021-06-28,1779.599976,2021-06-28,1779.599976,1776.599976,1775.599976,1782.300049,1781.800049,1864.0,1895.699951,1777.157157,1843.790481,1812.422228
2021-06-29,1762.800049,2021-06-29,1762.800049,1779.599976,1776.599976,1775.599976,1776.300049,1854.5,1902.5,1776.428589,1837.138102,1813.674609
2021-06-30,1770.800049,2021-06-30,1770.800049,1762.800049,1779.599976,1776.599976,1782.300049,1859.5,1902.900024,1774.85716,1830.847627,1814.579371
2021-07-01,1775.900024,2021-07-01,1775.900024,1770.800049,1762.800049,1779.599976,1775.599976,1773.800049,1907.5,1774.800014,1824.580962,1815.363498
2021-07-02,1782.599976,2021-07-02,1782.599976,1775.900024,1770.800049,1762.800049,1776.599976,1767.900024,1871.199951,1774.842861,1820.361915,1816.246038
2021-07-06,1793.5,2021-07-06,1793.5,1782.599976,1775.900024,1770.800049,1779.599976,1781.800049,1889.800049,1777.400007,1815.776199,1817.071434
2021-07-07,1801.5,2021-07-07,1801.5,1793.5,1782.599976,1775.900024,1762.800049,1776.300049,1896.800049,1780.957153,1811.238101,1818.046038
2021-07-08,1799.599976,2021-07-08,1799.599976,1801.5,1793.5,1782.599976,1770.800049,1782.300049,1892.199951,1783.814296,1806.828578,1818.725402
2021-07-09,1810.0,2021-07-09,1810.0,1799.599976,1801.5,1793.5,1775.900024,1775.599976,1893.199951,1790.557146,1802.866676,1819.784131
2021-07-12,1805.5,2021-07-12,1805.5,1810.0,1799.599976,1801.5,1782.599976,1776.599976,1894.199951,1795.514282,1798.642869,1820.963497
2021-07-13,1809.400024,2021-07-13,1809.400024,1805.5,1810.0,1799.599976,1793.5,1779.599976,1877.400024,1800.299997,1795.404774,1821.966673
2021-07-14,1824.300049,2021-07-14,1824.300049,1809.400024,1805.5,1810.0,1801.5,1762.800049,1864.0,1806.25715,1793.5143,1823.385721
2021-07-15,1828.400024,2021-07-15,1828.400024,1824.300049,1809.400024,1805.5,1799.599976,1770.800049,1854.5,1811.242868,1792.271444,1824.385721
2021-07-16,1814.5,2021-07-16,1814.5,1828.400024,1824.300049,1809.400024,1810.0,1775.900024,1859.5,1813.10001,1790.128587,1824.949213
2021-07-19,1808.699951,2021-07-19,1808.699951,1814.5,1828.400024,1824.300049,1805.5,1782.599976,1773.800049,1814.400007,1791.790487,1825.573021
2021-07-20,1810.900024,2021-07-20,1810.900024,1808.699951,1814.5,1828.400024,1809.400024,1793.5,1767.900024,1814.528582,1793.838106,1826.106354
2021-07-21,1802.900024,2021-07-21,1802.900024,1810.900024,1808.699951,1814.5,1824.300049,1801.5,1781.800049,1814.157157,1794.842866,1826.274608
2021-07-22,1805.0,2021-07-22,1805.0,1802.900024,1810.900024,1808.699951,1828.400024,1799.599976,1776.300049,1813.528582,1796.209531,1826.652386
2021-07-23,1801.400024,2021-07-23,1801.400024,1805.0,1802.900024,1810.900024,1814.5,1810.0,1782.300049,1810.25715,1797.119053,1827.039688
2021-07-26,1798.699951,2021-07-26,1798.699951,1801.400024,1805.0,1802.900024,1808.699951,1805.5,1775.599976,1806.014282,1798.219052,1827.349212
2021-07-27,1799.5,2021-07-27,1799.5,1798.699951,1801.400024,1805.0,1810.900024,1809.400024,1776.599976,1803.871425,1799.30953,1827.690482
2021-07-28,1799.5,2021-07-28,1799.5,1799.5,1798.699951,1801.400024,1802.900024,1824.300049,1779.599976,1802.557146,1800.25715,1828.107943
2021-07-29,1831.199951,2021-07-29,1831.199951,1799.5,1799.5,1798.699951,1805.0,1828.400024,1762.800049,1805.457136,1803.514288,1829.10953
2021-07-30,1812.599976,2021-07-30,1812.599976,1831.199951,1799.5,1799.5,1801.400024,1814.5,1770.800049,1806.842843,1805.504761,1829.828576
2021-08-02,1818.099976,2021-08-02,1818.099976,1812.599976,1831.199951,1799.5,1798.699951,1808.699951,1775.900024,1808.714268,1807.514282,1830.252385
2021-08-03,1810.099976,2021-08-03,1810.099976,1818.099976,1812.599976,1831.199951,1799.5,1810.900024,1782.599976,1809.957118,1808.823806,1830.796828
2021-08-04,1810.5,2021-08-04,1810.5,1810.099976,1818.099976,1812.599976,1799.5,1802.900024,1793.5,1811.64284,1809.63333,1831.215877
2021-08-05,1805.099976,2021-08-05,1805.099976,1810.5,1810.099976,1818.099976,1831.199951,1805.0,1801.5,1812.442836,1809.804757,1831.050797
2021-08-06,1760.0,2021-08-06,1760.0,1805.099976,1810.5,1810.099976,1812.599976,1801.400024,1799.599976,1806.799979,1807.919044,1829.922226
2021-08-09,1723.400024,2021-08-09,1723.400024,1760.0,1805.099976,1810.5,1818.099976,1798.699951,1810.0,1791.39999,1803.795236,1828.111115
2021-08-10,1728.800049,2021-08-10,1728.800049,1723.400024,1760.0,1805.099976,1810.099976,1799.5,1805.5,1779.428571,1800.142857,1826.411115
2021-08-11,1750.400024,2021-08-11,1750.400024,1728.800049,1723.400024,1760.0,1810.5,1799.5,1809.400024,1769.75715,1797.333333,1825.265084
2021-08-12,1749.0,2021-08-12,1749.0,1750.400024,1728.800049,1723.400024,1805.099976,1831.199951,1824.300049,1761.028582,1793.747617,1824.077782
2021-08-13,1775.199951,2021-08-13,1775.199951,1749.0,1750.400024,1728.800049,1760.0,1812.599976,1828.400024,1755.985718,1791.21428,1823.082543
2021-08-16,1786.900024,2021-08-16,1786.900024,1775.199951,1749.0,1750.400024,1723.400024,1818.099976,1814.5,1753.385725,1789.899995,1821.803178
2021-08-17,1785.0,2021-08-17,1785.0,1786.900024,1775.199951,1749.0,1728.800049,1810.099976,1808.699951,1756.957153,1788.771426,1820.488892
2021-08-18,1781.599976,2021-08-18,1781.599976,1785.0,1786.900024,1775.199951,1750.400024,1810.5,1810.900024,1765.271432,1787.376186,1818.906351
2021-08-19,1780.199951,2021-08-19,1780.199951,1781.599976,1785.0,1786.900024,1749.0,1805.099976,1802.900024,1772.614275,1786.29523,1817.293651
2021-08-20,1781.0,2021-08-20,1781.0,1780.199951,1781.599976,1785.0,1775.199951,1760.0,1805.0,1776.9857,1785.152373,1815.774604
2021-08-23,1803.199951,2021-08-23,1803.199951,1781.0,1780.199951,1781.599976,1786.900024,1723.400024,1801.400024,1784.728551,1785.238084,1814.48254
2021-08-24,1805.599976,2021-08-24,1805.599976,1803.199951,1781.0,1780.199951,1785.0,1728.800049,1798.699951,1789.071411,1785.566656,1813.014286
2021-08-25,1788.199951,2021-08-25,1788.199951,1805.599976,1803.199951,1781.0,1781.599976,1750.400024,1799.5,1789.257115,1785.028559,1811.219046
2021-08-26,1792.199951,2021-08-26,1792.199951,1788.199951,1805.599976,1803.199951,1780.199951,1749.0,1799.5,1790.285679,1784.680937,1809.576189
2021-08-27,1816.599976,2021-08-27,1816.599976,1792.199951,1788.199951,1805.599976,1781.0,1775.199951,1831.199951,1795.285679,1783.9857,1808.212697
2021-08-30,1809.0,2021-08-30,1809.0,1816.599976,1792.199951,1788.199951,1803.199951,1786.900024,1812.599976,1799.399972,1783.814273,1806.72222
2021-08-31,1815.0,2021-08-31,1815.0,1809.0,1816.599976,1792.199951,1805.599976,1785.0,1818.099976,1804.257115,1783.666655,1805.253966
2021-09-01,1813.099976,2021-09-01,1813.099976,1815.0,1809.0,1816.599976,1788.199951,1781.599976,1810.099976,1805.671404,1783.809512,1804.331744
2021-09-02,1808.699951,2021-09-02,1808.699951,1813.099976,1815.0,1809.0,1792.199951,1780.199951,1810.5,1806.114258,1783.723796,1803.044441
2021-09-03,1830.900024,2021-09-03,1830.900024,1808.699951,1813.099976,1815.0,1816.599976,1781.0,1805.099976,1812.214268,1784.952369,1801.998409
2021-09-07,1795.900024,2021-09-07,1795.900024,1830.900024,1808.699951,1813.099976,1809.0,1803.199951,1760.0,1812.74285,1786.661894,1800.469839
2021-09-08,1790.699951,2021-09-08,1790.699951,1795.900024,1830.900024,1808.699951,1815.0,1805.599976,1723.400024,1809.042847,1789.866653,1798.842855
2021-09-09,1797.400024,2021-09-09,1797.400024,1790.699951,1795.900024,1830.900024,1813.099976,1788.199951,1728.800049,1807.385707,1793.133318,1797.306348
2021-09-10,1789.599976,2021-09-10,1789.599976,1797.400024,1790.699951,1795.900024,1808.699951,1792.199951,1750.400024,1803.757132,1794.999983,1795.912696
2021-09-13,1792.0,2021-09-13,1792.0,1789.599976,1797.400024,1790.699951,1830.900024,1816.599976,1749.0,1800.74285,1797.047602,1794.769839
2021-09-14,1804.699951,2021-09-14,1804.699951,1792.0,1789.599976,1797.400024,1795.900024,1809.0,1775.199951,1800.171422,1798.452364,1793.979362
2021-09-15,1792.400024,2021-09-15,1792.400024,1804.699951,1792.0,1789.599976,1790.699951,1815.0,1786.900024,1794.671422,1798.714268,1792.914283
2021-09-16,1754.599976,2021-09-16,1754.599976,1792.400024,1804.699951,1792.0,1797.400024,1813.099976,1785.0,1788.771415,1797.266648,1792.60952
2021-09-17,1749.400024,2021-09-17,1749.400024,1754.599976,1792.400024,1804.699951,1789.599976,1808.699951,1781.599976,1782.871425,1795.733317,1792.31587
2021-09-20,1761.800049,2021-09-20,1761.800049,1749.400024,1754.599976,1792.400024,1792.0,1830.900024,1780.199951,1777.785714,1794.857131,1791.998409
2021-09-21,1776.0,2021-09-21,1776.0,1761.800049,1749.400024,1754.599976,1804.699951,1795.900024,1781.0,1775.842861,1794.619036,1791.993647
2021-09-22,1776.699951,2021-09-22,1776.699951,1776.0,1761.800049,1749.400024,1792.400024,1790.699951,1803.199951,1773.657139,1793.357131,1791.904756
2021-09-23,1747.699951,2021-09-23,1747.699951,1776.699951,1776.0,1761.800049,1754.599976,1797.400024,1805.599976,1765.514282,1790.599987,1791.461899
2021-09-24,1749.699951,2021-09-24,1749.699951,1747.699951,1776.699951,1776.0,1749.400024,1789.599976,1788.199951,1759.414272,1788.766654,1791.034914
2021-09-27,1750.0,2021-09-27,1750.0,1749.699951,1747.699951,1776.699951,1761.800049,1792.0,1792.199951,1758.757132,1786.757132,1790.565073
2021-09-28,1735.800049,2021-09-28,1735.800049,1750.0,1749.699951,1747.699951,1776.0,1804.699951,1816.599976,1756.814279,1782.909517,1790.136502
2021-09-29,1721.5,2021-09-29,1721.5,1735.800049,1750.0,1749.699951,1776.699951,1792.400024,1809.0,1751.057129,1778.74285,1789.353961
2021-09-30,1755.300049,2021-09-30,1755.300049,1721.5,1735.800049,1750.0,1747.699951,1754.599976,1815.0,1748.099993,1775.899995,1789.026978
2021-10-01,1757.0,2021-10-01,1757.0,1755.300049,1721.5,1735.800049,1749.699951,1749.400024,1813.099976,1745.285714,1773.228568,1788.620629
2021-10-04,1766.199951,2021-10-04,1766.199951,1757.0,1755.300049,1721.5,1750.0,1761.800049,1808.699951,1747.928571,1771.204758,1788.187295
2021-10-05,1759.599976,2021-10-05,1759.599976,1766.199951,1757.0,1755.300049,1735.800049,1776.0,1830.900024,1749.342861,1767.809518,1787.522215
2021-10-06,1760.5,2021-10-06,1760.5,1759.599976,1766.199951,1757.0,1721.5,1776.699951,1795.900024,1750.842861,1766.123803,1786.90158
2021-10-07,1757.900024,2021-10-07,1757.900024,1760.5,1759.599976,1766.199951,1755.300049,1747.699951,1790.699951,1754.0,1764.561901,1786.074597
2021-10-08,1756.300049,2021-10-08,1756.300049,1757.900024,1760.5,1759.599976,1757.0,1749.699951,1797.400024,1758.971436,1762.60476,1785.293645
2021-10-11,1754.599976,2021-10-11,1754.599976,1756.300049,1757.900024,1760.5,1766.199951,1750.0,1789.599976,1758.871425,1760.938093,1784.423803
2021-10-12,1758.300049,2021-10-12,1758.300049,1754.599976,1756.300049,1757.900024,1759.599976,1735.800049,1792.0,1759.057146,1759.333333,1783.376184
2021-10-13,1793.699951,2021-10-13,1793.699951,1758.300049,1754.599976,1756.300049,1760.5,1721.5,1804.699951,1762.985718,1758.809524,1782.825389
2021-10-14,1796.699951,2021-10-14,1796.699951,1793.699951,1758.300049,1754.599976,1757.900024,1755.300049,1792.400024,1768.285714,1759.014282,1782.542849
2021-10-15,1767.199951,2021-10-15,1767.199951,1796.699951,1793.699951,1758.300049,1756.300049,1757.0,1754.599976,1769.24285,1759.614281,1781.884118
2021-10-18,1764.800049,2021-10-18,1764.800049,1767.199951,1796.699951,1793.699951,1754.599976,1766.199951,1749.400024,1770.228568,1760.347616,1781.152373
2021-10-19,1769.699951,2021-10-19,1769.699951,1764.800049,1767.199951,1796.699951,1758.300049,1759.599976,1761.800049,1772.14284,1760.723801,1780.625388
2021-10-20,1784.099976,2021-10-20,1784.099976,1769.699951,1764.800049,1767.199951,1793.699951,1760.5,1776.0,1776.357125,1761.109515,1780.293641
2021-10-21,1781.199951,2021-10-21,1781.199951,1784.099976,1769.699951,1764.800049,1796.699951,1757.900024,1776.699951,1779.62854,1761.3238,1779.973005
2021-10-22,1795.5,2021-10-22,1795.5,1781.199951,1784.099976,1769.699951,1767.199951,1756.300049,1747.699951,1779.88569,1763.599993,1779.922212
2021-10-25,1806.0,2021-10-25,1806.0,1795.5,1781.199951,1784.099976,1764.800049,1754.599976,1749.699951,1781.214268,1766.280948,1780.025387
2021-10-26,1792.699951,2021-10-26,1792.699951,1806.0,1795.5,1781.199951,1769.699951,1758.300049,1750.0,1784.857125,1768.314279,1779.917449
2021-10-27,1797.900024,2021-10-27,1797.900024,1792.699951,1806.0,1795.5,1784.099976,1793.699951,1735.800049,1789.585693,1771.27142,1779.388879
2021-10-28,1801.599976,2021-10-28,1801.599976,1797.900024,1792.699951,1806.0,1781.199951,1796.699951,1721.5,1794.14284,1775.085705,1779.214276
2021-10-29,1783.0,2021-10-29,1783.0,1801.599976,1797.900024,1792.699951,1795.5,1767.199951,1755.300049,1793.9857,1776.40475,1778.657134
2021-11-01,1795.099976,2021-11-01,1795.099976,1783.0,1801.599976,1797.900024,1806.0,1764.800049,1757.0,1795.971418,1778.219035,1778.419038
2021-11-02,1788.699951,2021-11-02,1788.699951,1795.099976,1783.0,1801.599976,1792.699951,1769.699951,1766.199951,1794.999983,1779.290463,1778.073006
2021-11-03,1763.599976,2021-11-03,1763.599976,1788.699951,1795.099976,1783.0,1797.900024,1784.099976,1759.599976,1788.942836,1779.48094,1777.414276
2021-11-04,1793.0,2021-11-04,1793.0,1763.599976,1788.699951,1795.099976,1801.599976,1781.199951,1760.5,1788.9857,1781.028559,1777.938085
2021-11-05,1816.400024,2021-11-05,1816.400024,1793.0,1763.599976,1788.699951,1783.0,1795.5,1757.900024,1791.628557,1783.814273,1779.414276
2021-11-08,1827.400024,2021-11-08,1827.400024,1816.400024,1793.0,1763.599976,1795.099976,1806.0,1756.300049,1795.314279,1787.199986,1780.979355
2021-11-09,1830.199951,2021-11-09,1830.199951,1827.400024,1816.400024,1793.0,1788.699951,1792.699951,1754.599976,1802.057129,1790.799985,1782.24602
2021-11-10,1847.599976,2021-11-10,1847.599976,1830.199951,1827.400024,1816.400024,1763.599976,1797.900024,1758.300049,1809.557129,1795.052362,1783.811099
2021-11-11,1863.199951,2021-11-11,1863.199951,1847.599976,1830.199951,1827.400024,1793.0,1801.599976,1793.699951,1820.199986,1798.361886,1785.207924
2021-11-12,1867.900024,2021-11-12,1867.900024,1863.199951,1847.599976,1830.199951,1816.400024,1783.0,1796.699951,1835.099993,1801.752366,1786.493639
2021-11-15,1866.099976,2021-11-15,1866.099976,1867.900024,1863.199951,1847.599976,1827.400024,1795.099976,1767.199951,1845.542847,1806.461891,1787.78094
2021-11-16,1853.599976,2021-11-16,1853.599976,1866.099976,1867.900024,1863.199951,1830.199951,1788.699951,1764.800049,1850.857125,1810.690459,1788.923797
2021-11-17,1869.699951,2021-11-17,1869.699951,1853.599976,1866.099976,1867.900024,1847.599976,1763.599976,1769.699951,1856.899972,1815.452364,1790.344432
2021-11-18,1861.0,2021-11-18,1861.0,1869.699951,1853.599976,1866.099976,1863.199951,1793.0,1784.099976,1861.299979,1819.114269,1791.614273
2021-11-19,1851.199951,2021-11-19,1851.199951,1861.0,1869.699951,1853.599976,1867.900024,1816.400024,1781.199951,1861.814261,1822.447603,1792.376178
2021-11-22,1806.0,2021-11-22,1806.0,1851.199951,1861.0,1869.699951,1866.099976,1827.400024,1795.5,1853.64284,1822.947603,1792.382528
2021-11-23,1783.5,2021-11-23,1783.5,1806.0,1851.199951,1861.0,1853.599976,1830.199951,1806.0,1841.585693,1821.876174,1792.307925
2021-11-24,1784.099976,2021-11-24,1784.099976,1783.5,1806.0,1851.199951,1869.699951,1847.599976,1792.699951,1829.871408,1821.466652,1792.179354
2021-11-26,1785.300049,2021-11-26,1785.300049,1784.099976,1783.5,1806.0,1861.0,1863.199951,1797.900024,1820.114275,1820.866653,1791.68253
2021-11-29,1782.300049,2021-11-29,1782.300049,1785.300049,1784.099976,1783.5,1851.199951,1867.900024,1801.599976,1807.628575,1819.947609,1791.258721
2021-11-30,1773.599976,2021-11-30,1773.599976,1782.300049,1785.300049,1784.099976,1806.0,1866.099976,1783.0,1795.142857,1819.499988,1790.601578
2021-12-01,1781.599976,2021-12-01,1781.599976,1773.599976,1782.300049,1785.300049,1783.5,1853.599976,1795.099976,1785.200003,1818.857131,1790.101578
2021-12-02,1760.699951,2021-12-02,1760.699951,1781.599976,1773.599976,1782.300049,1784.099976,1869.699951,1788.699951,1778.728568,1817.523798,1789.339673
2021-12-03,1782.0,2021-12-03,1782.0,1760.699951,1781.599976,1773.599976,1785.300049,1861.0,1763.599976,1778.514282,1818.39999,1788.563482
2021-12-06,1777.5,2021-12-06,1777.5,1782.0,1760.699951,1781.599976,1782.300049,1851.199951,1793.0,1777.571429,1817.661894,1788.271418
2021-12-07,1782.599976,2021-12-07,1782.599976,1777.5,1782.0,1760.699951,1773.599976,1806.0,1816.400024,1777.185704,1816.052368,1788.142847
2021-12-08,1783.400024,2021-12-08,1783.400024,1782.599976,1777.5,1782.0,1781.599976,1783.5,1827.400024,1777.342843,1813.95713,1787.920625
2021-12-09,1774.599976,2021-12-09,1774.599976,1783.400024,1782.599976,1777.5,1760.699951,1784.099976,1830.199951,1777.4857,1811.309512,1787.68253
2021-12-10,1782.900024,2021-12-10,1782.900024,1774.599976,1783.400024,1782.599976,1782.0,1785.300049,1847.599976,1777.671422,1808.228562,1787.538086
2021-12-13,1786.300049,2021-12-13,1786.300049,1782.900024,1774.599976,1783.400024,1777.5,1782.300049,1863.199951,1781.328578,1804.566662,1787.246024
2021-12-14,1770.400024,2021-12-14,1770.400024,1786.300049,1782.900024,1774.599976,1782.599976,1773.599976,1867.900024,1779.671439,1799.923805,1786.896818
2021-12-15,1762.599976,2021-12-15,1762.599976,1770.400024,1786.300049,1782.900024,1783.400024,1781.599976,1866.099976,1777.542864,1794.995233,1787.023802
2021-12-16,1796.599976,2021-12-16,1796.599976,1762.599976,1770.400024,1786.300049,1774.599976,1760.699951,1853.599976,1779.542864,1792.280948,1787.773007
2021-12-17,1803.800049,2021-12-17,1803.800049,1796.599976,1762.599976,1770.400024,1782.900024,1782.0,1869.699951,1782.457153,1789.142857,1788.439674
2021-12-20,1793.699951,2021-12-20,1793.699951,1803.800049,1796.599976,1762.599976,1786.300049,1777.5,1861.0,1785.185721,1785.938093,1788.720626
2021-12-21,1787.900024,2021-12-21,1787.900024,1793.699951,1803.800049,1796.599976,1770.400024,1782.599976,1851.199951,1785.900007,1782.923811,1788.898405
2021-12-22,1801.599976,2021-12-22,1801.599976,1787.900024,1793.699951,1803.800049,1762.599976,1783.400024,1806.0,1788.085711,1782.714286,1789.753961
2021-12-23,1811.199951,2021-12-23,1811.199951,1801.599976,1787.900024,1793.699951,1796.599976,1774.599976,1783.5,1793.914272,1784.033331,1790.730151
2021-12-27,1808.099976,2021-12-27,1808.099976,1811.199951,1801.599976,1787.900024,1803.800049,1782.900024,1784.099976,1800.414272,1785.176188,1791.652373
2021-12-28,1810.199951,2021-12-28,1810.199951,1808.099976,1811.199951,1801.599976,1793.699951,1786.300049,1785.300049,1802.357125,1786.361898,1792.833324
2021-12-29,1805.099976,2021-12-29,1805.099976,1810.199951,1808.099976,1811.199951,1787.900024,1770.400024,1782.300049,1802.542829,1787.447609,1794.160307
2021-12-30,1812.699951,2021-12-30,1812.699951,1805.099976,1810.199951,1808.099976,1801.599976,1762.599976,1773.599976,1805.257115,1789.309512,1795.071417
2021-12-31,1827.5,2021-12-31,1827.5,1812.699951,1805.099976,1810.199951,1811.199951,1796.599976,1781.599976,1810.914254,1791.495228,1796.190465
2022-01-03,1799.400024,2022-01-03,1799.400024,1827.5,1812.699951,1805.099976,1808.099976,1803.800049,1760.699951,1810.599976,1793.338088,1796.71745
2022-01-04,1814.0,2022-01-04,1814.0,1799.400024,1827.5,1812.699951,1810.199951,1793.699951,1782.0,1810.999983,1794.861898,1797.580942
2022-01-05,1824.599976,2022-01-05,1824.599976,1814.0,1799.400024,1827.5,1805.099976,1787.900024,1777.5,1813.357125,1797.104754,1798.598402
2022-01-06,1788.699951,2022-01-06,1788.699951,1824.599976,1814.0,1799.400024,1812.699951,1801.599976,1782.599976,1810.285697,1797.395229,1799.08729
2022-01-07,1797.0,2022-01-07,1797.0,1788.699951,1824.599976,1814.0,1827.5,1811.199951,1783.400024,1809.128557,1798.042847,1799.733321
2022-01-10,1798.400024,2022-01-10,1798.400024,1797.0,1788.699951,1824.599976,1799.400024,1808.099976,1774.599976,1807.085711,1799.176182,1800.42856
2022-01-11,1818.599976,2022-01-11,1818.599976,1798.400024,1797.0,1788.699951,1814.0,1810.199951,1782.900024,1805.814279,1800.87618,1801.385701
2022-01-12,1827.199951,2022-01-12,1827.199951,1818.599976,1798.400024,1797.0,1824.599976,1805.099976,1786.300049,1809.785697,1802.823794,1801.917448
2022-01-13,1821.199951,2022-01-13,1821.199951,1827.199951,1818.599976,1798.400024,1788.699951,1812.699951,1770.400024,1810.814261,1805.242839,1802.306336
2022-01-14,1816.5,2022-01-14,1816.5,1821.199951,1827.199951,1818.599976,1797.0,1827.5,1762.599976,1809.657122,1807.809506,1803.088877
2022-01-18,1812.300049,2022-01-18,1812.300049,1816.5,1821.199951,1827.199951,1798.400024,1799.400024,1796.599976,1813.028564,1808.557129,1803.842845
2022-01-19,1843.099976,2022-01-19,1843.099976,1812.300049,1816.5,1821.199951,1818.599976,1814.0,1803.800049,1819.614275,1810.428554,1805.007925
2022-01-20,1842.5,2022-01-20,1842.5,1843.099976,1812.300049,1816.5,1827.199951,1824.599976,1793.699951,1825.914272,1812.752366,1805.934909
2022-01-21,1831.800049,2022-01-21,1831.800049,1842.5,1843.099976,1812.300049,1821.199951,1788.699951,1787.900024,1827.799997,1814.842843,1806.738086
2022-01-24,1841.699951,2022-01-24,1841.699951,1831.800049,1842.5,1843.099976,1816.5,1797.0,1801.599976,1829.871425,1816.752366,1807.471418
2022-01-25,1852.699951,2022-01-25,1852.699951,1841.699951,1831.800049,1842.5,1812.300049,1798.400024,1811.199951,1834.371425,1818.728556,1808.212687
2022-01-26,1829.900024,2022-01-26,1829.900024,1852.699951,1841.699951,1831.800049,1843.099976,1818.599976,1808.099976,1836.285714,1819.766654,1808.803165
2022-01-27,1793.300049,2022-01-27,1793.300049,1829.900024,1852.699951,1841.699951,1842.5,1827.199951,1810.199951,1833.571429,1818.961897,1808.730149
2022-01-28,1784.900024,2022-01-28,1784.900024,1793.300049,1829.900024,1852.699951,1831.800049,1821.199951,1805.099976,1825.25715,1817.999994,1808.46507
2022-01-31,1795.0,2022-01-31,1795.0,1784.900024,1793.300049,1829.900024,1841.699951,1816.5,1812.699951,1818.471436,1817.157139,1808.655547
2022-02-01,1800.300049,2022-02-01,1800.300049,1795.0,1784.900024,1793.300049,1852.699951,1812.300049,1827.5,1813.971436,1815.861904,1808.738087
2022-02-02,1809.199951,2022-02-02,1809.199951,1800.300049,1795.0,1784.900024,1829.900024,1843.099976,1799.400024,1809.328578,1816.328567,1809.063484
2022-02-03,1803.0,2022-02-03,1803.0,1809.199951,1800.300049,1795.0,1793.300049,1842.5,1814.0,1802.228585,1815.804757,1809.688882
2022-02-04,1806.599976,2022-02-04,1806.599976,1803.0,1809.199951,1800.300049,1784.900024,1831.800049,1824.599976,1798.900007,1814.947614,1809.904754
2022-02-07,1820.599976,2022-02-07,1820.599976,1806.599976,1803.0,1809.199951,1795.0,1841.699951,1788.699951,1802.799997,1816.466663,1809.97142
2022-02-08,1826.599976,2022-02-08,1826.599976,1820.599976,1806.599976,1803.0,1800.300049,1852.699951,1797.0,1808.757132,1817.876186,1809.958721
2022-02-09,1835.199951,2022-02-09,1835.199951,1826.599976,1820.599976,1806.599976,1809.199951,1829.900024,1798.400024,1814.499983,1819.628563,1810.038086
2022-02-10,1836.199951,2022-02-10,1836.199951,1835.199951,1826.599976,1820.599976,1803.0,1793.300049,1818.599976,1819.62854,1820.466657,1809.857133
2022-02-11,1840.800049,2022-02-11,1840.800049,1836.199951,1835.199951,1826.599976,1806.599976,1784.900024,1827.199951,1824.14284,1821.114281,1809.501579
2022-02-14,1868.0,2022-02-14,1868.0,1840.800049,1836.199951,1835.199951,1820.599976,1795.0,1821.199951,1833.428554,1823.342855,1809.503166
2022-02-15,1854.800049,2022-02-15,1854.800049,1868.0,1840.800049,1836.199951,1826.599976,1800.300049,1816.5,1840.314279,1825.166667,1809.323802
2022-02-16,1870.199951,2022-02-16,1870.199951,1854.800049,1868.0,1840.800049,1835.199951,1809.199951,1812.300049,1847.39999,1827.923805,1809.587294
2022-02-17,1900.699951,2022-02-17,1900.699951,1870.199951,1854.800049,1868.0,1836.199951,1803.0,1843.099976,1857.9857,1830.666661,1810.079357
2022-02-18,1898.599976,2022-02-18,1898.599976,1900.699951,1870.199951,1854.800049,1840.800049,1806.599976,1842.5,1867.042847,1833.338088,1810.676182
2022-02-22,1906.099976,2022-02-22,1906.099976,1898.599976,1900.699951,1870.199951,1868.0,1820.599976,1831.800049,1877.028564,1836.87618,1811.547611
2022-02-23,1909.199951,2022-02-23,1909.199951,1906.099976,1898.599976,1900.699951,1854.800049,1826.599976,1841.699951,1886.799979,1840.090466,1813.185706
2022-02-24,1925.099976,2022-02-24,1925.099976,1909.199951,1906.099976,1898.599976,1870.199951,1835.199951,1852.699951,1894.957118,1843.538086,1815.433324
2022-02-25,1886.5,2022-02-25,1886.5,1925.099976,1909.199951,1906.099976,1900.699951,1836.199951,1829.900024,1899.485683,1846.233323,1817.058722
2022-02-28,1899.400024,2022-02-28,1899.400024,1886.5,1925.099976,1909.199951,1898.599976,1840.800049,1793.300049,1903.657122,1851.285703,1818.869832
2022-03-01,1942.400024,2022-03-01,1942.400024,1899.400024,1886.5,1925.099976,1906.099976,1868.0,1784.900024,1909.614275,1858.785703,1821.411102
2022-03-02,1920.900024,2022-03-02,1920.900024,1942.400024,1899.400024,1886.5,1909.199951,1854.800049,1795.0,1912.799997,1864.780942,1823.749198
2022-03-03,1934.400024,2022-03-03,1934.400024,1920.900024,1942.400024,1899.400024,1925.099976,1870.199951,1800.300049,1916.842861,1871.166655,1826.174595
2022-03-04,1965.099976,2022-03-04,1965.099976,1934.400024,1920.900024,1942.400024,1886.5,1900.699951,1809.199951,1924.828578,1878.590466,1829.41904
2022-03-07,1993.900024,2022-03-07,1993.900024,1965.099976,1934.400024,1920.900024,1899.400024,1898.599976,1803.0,1934.657157,1887.680943,1832.782533
2022-03-08,2040.099976,2022-03-08,2040.099976,1993.900024,1965.099976,1934.400024,1942.400024,1906.099976,1806.599976,1956.60001,1898.799991,1836.950786
