date,actual_close,forecast_close,yhat_lower,yhat_upper,error,ape
2018-06-29,1251.300049,1254.021969,1164.545169,1334.469979,-2.72191999999995,0.00217527363015388
2018-07-02,1239.800049,1251.158064,1170.374711,1333.10815,-11.358015,0.00916116676165741
2018-07-03,1251.599976,1250.683879,1172.98008,1329.349595,0.916097000000036,0.000731940729918995
2018-07-05,1257.300049,1251.106074,1167.565705,1327.05832,6.19397499999991,0.00492640957496687
2018-07-06,1254.300049,1250.897335,1169.5184,1334.920764,3.40271399999983,0.00271283892774514
2018-07-09,1258.099976,1245.162653,1166.972662,1328.862278,12.9373229999999,0.0102832233103865
2018-07-10,1253.800049,1243.852045,1162.514664,1330.909458,9.94800399999986,0.00793428266966024
2018-07-11,1242.800049,1244.147344,1163.968456,1326.137705,-1.34729500000003,0.00108408025980053
2018-07-12,1245.0,1244.953386,1166.43406,1326.349096,0.0466140000000905,3.74409638554944e-05
2018-07-13,1239.599976,1245.452293,1164.204442,1327.963963,-5.85231700000008,0.00472113352154509
2018-07-16,1238.099976,1245.770102,1163.282741,1325.356933,-7.67012599999998,0.00619507806209664
2018-07-17,1225.699951,1247.285623,1168.056194,1337.109964,-21.5856719999999,0.017610894071089
2018-07-18,1226.300049,1249.298317,1166.836509,1335.338787,-22.9982680000001,0.0187541931672874
2018-07-19,1222.400024,1251.020382,1172.01103,1328.393035,-28.6203579999999,0.0234132505219911
2018-07-20,1229.5,1252.080553,1177.493787,1337.196827,-22.580553,0.0183656388775925
2018-07-23,1224.0,1255.908501,1181.398079,1336.143135,-31.9085009999999,0.0260690367647058
2018-07-24,1223.900024,1258.157502,1170.866393,1339.913189,-34.257478,0.0279904218712557
2018-07-25,1231.400024,1259.962183,1176.645208,1343.600507,-28.5621590000001,0.0231948663661875
2018-07-26,1225.300049,1260.832076,1178.265522,1342.331519,-35.532027,0.0289986334604317
2018-07-27,1222.599976,1260.982117,1186.119323,1341.389212,-38.382141,0.0313938669666717
2018-07-30,1221.300049,1262.786697,1184.653302,1348.007175,-41.4866480000001,0.0339692510730425
2018-07-31,1223.699951,1263.974944,1185.224548,1345.192485,-40.274993,0.0329124741462051
2018-08-01,1217.900024,1265.012627,1186.217756,1349.185063,-47.112603,0.0386834732503462
2018-08-02,1210.599976,1266.047175,1186.768584,1350.762345,-55.447199,0.0458014208650537
2018-08-03,1214.199951,1267.369986,1188.892922,1346.426083,-53.1700349999999,0.043790180485685
2018-08-06,1208.599976,1270.030546,1193.999318,1346.737316,-61.43057,0.05082787623686
2018-08-07,1209.599976,1268.619321,1185.554075,1348.956279,-59.0193449999999,0.0487924488847708
2018-08-08,1212.599976,1266.418643,1179.700311,1344.737103,-53.818667,0.0443828699201624
2018-08-09,1211.900024,1264.446073,1178.635493,1349.835928,-52.546049,0.0433584024749553
2018-08-10,1211.099976,1263.337645,1183.346643,1340.505194,-52.2376690000001,0.0431324168402098
2018-08-13,1191.300049,1260.891142,1176.317738,1339.858024,-69.591093,0.0584160917800818
2018-08-14,1193.0,1258.946279,1178.611056,1336.151157,-65.946279,0.0552776856663873
2018-08-15,1177.5,1257.179079,1176.373206,1341.872406,-79.679079,0.0676680076433121
2018-08-16,1176.199951,1256.220928,1178.336683,1333.494074,-80.0209769999999,0.0680334809842208
2018-08-17,1176.5,1255.993694,1175.511043,1337.979632,-79.493694,0.0675679507012325
2018-08-20,1186.800049,1253.719698,1177.002019,1338.787634,-66.9196490000002,0.0563866247363124
2018-08-21,1192.599976,1252.496895,1174.190332,1329.765976,-59.896919,0.0502238136888911
2018-08-22,1196.300049,1252.000725,1174.334524,1330.068983,-55.7006760000002,0.0465607905362546
2018-08-23,1187.0,1252.228163,1170.499467,1336.589697,-65.228163,0.0549521171019377
2018-08-24,1206.300049,1252.530355,1172.300359,1339.402729,-46.2303060000002,0.0383240521612547
2018-08-27,1209.0,1249.760263,1172.07549,1329.796737,-40.7602629999999,0.0337140306038047
2018-08-28,1207.400024,1248.858913,1170.014669,1328.429576,-41.458889,0.0343373266323539
2018-08-29,1204.5,1248.672533,1168.360565,1327.94218,-44.1725329999999,0.0366729207139892
2018-08-30,1197.699951,1248.944319,1161.315153,1326.956424,-51.2443679999999,0.0427856475715927
2018-08-31,1200.300049,1249.286001,1174.00687,1331.410742,-48.985952,0.0408114221446641
2018-09-04,1192.699951,1252.271912,1173.450251,1323.655258,-59.5719609999999,0.0499471480233169
2018-09-05,1194.900024,1252.524225,1175.51169,1335.14422,-57.6242009999999,0.0482251233095631
2018-09-06,1197.900024,1251.40003,1165.216342,1327.266087,-53.500006,0.0446614950564522
2018-09-07,1193.599976,1249.06313,1169.614247,1332.161582,-55.463154,0.0464671205723952
2018-09-10,1193.0,1242.888673,1159.433604,1323.03081,-49.8886729999999,0.0418178315171835
2018-09-11,1195.400024,1241.656775,1166.660476,1326.116854,-46.2567509999999,0.0386956249550819
2018-09-12,1204.699951,1239.749691,1156.948259,1321.833295,-35.0497399999999,0.0290941657056645
2018-09-13,1202.0,1236.909427,1157.013375,1321.6049,-34.9094270000001,0.0290427845257904
2018-09-14,1195.0,1233.656122,1155.801966,1310.247457,-38.6561220000001,0.032348219246862
2018-09-17,1199.699951,1226.655408,1147.270138,1316.100605,-26.955457,0.0224684988755159
2018-09-18,1196.800049,1224.228761,1151.562784,1305.85427,-27.4287120000001,0.0229183747301134
2018-09-19,1202.199951,1220.988981,1135.765491,1305.608353,-18.7890299999999,0.0156288727048866
2018-09-20,1206.199951,1217.350824,1135.988555,1299.199284,-11.150873,0.00924463061928946
2018-09-21,1196.199951,1214.075307,1130.227304,1295.08673,-17.875356,0.0149434515400678
2018-09-24,1199.300049,1207.037891,1119.962805,1288.778898,-7.737842,0.0064519650494903
2018-09-25,1200.0,1203.874965,1123.627606,1281.469359,-3.87496499999997,0.00322913749999998
2018-09-26,1194.0,1200.231189,1116.779525,1283.671139,-6.23118900000009,0.00521875125628148
2018-09-27,1182.300049,1196.836445,1110.978667,1276.148407,-14.536396,0.0122950142920953
2018-09-28,1191.5,1194.265158,1112.07694,1275.279959,-2.76515799999993,0.00232073688627774
2018-10-01,1187.099976,1190.362942,1107.595247,1272.444903,-3.26296600000001,0.00274868677109636
2018-10-02,1202.400024,1189.839041,1109.739585,1268.647204,12.5609830000001,0.0104465924395225
2018-10-03,1198.300049,1190.044969,1106.371661,1268.678546,8.25507999999991,0.00688899245801492
2018-10-04,1197.199951,1190.909688,1106.920746,1270.848347,6.2902630000001,0.00525414572122723
2018-10-05,1201.199951,1191.8055,1112.125161,1275.857159,9.39445100000012,0.00782088859742229
2018-10-08,1184.400024,1189.831686,1111.560771,1266.215887,-5.43166199999996,0.00458600294658552
2018-10-09,1187.199951,1189.247996,1104.863566,1267.783203,-2.048045,0.0017251053609587
2018-10-10,1189.300049,1189.81641,1111.393601,1268.147087,-0.516360999999961,0.000434172184247476
2018-10-11,1223.5,1191.273338,1110.408776,1271.793203,32.226662,0.0263397319166326
2018-10-12,1218.099976,1192.776967,1115.056136,1266.298461,25.323009,0.0207889413832481
2018-10-15,1226.400024,1194.792115,1115.025305,1272.608712,31.6079090000001,0.0257729194238829
2018-10-16,1227.300049,1196.288124,1115.053346,1272.776891,31.011925,0.0252684133967634
2018-10-17,1223.699951,1198.489501,1120.659067,1281.067189,25.21045,0.0206018231670257
2018-10-18,1226.5,1200.670518,1126.703871,1281.130712,25.8294820000001,0.021059504280473
2018-10-19,1225.300049,1202.172305,1126.592071,1279.617659,23.1277439999999,0.0188751677753339
2018-10-22,1221.199951,1205.132934,1129.861873,1285.905802,16.0670170000001,0.0131567455328207
2018-10-23,1233.400024,1207.038755,1119.934727,1286.248398,26.361269,0.0213728461870048
2018-10-24,1227.800049,1208.848897,1122.959805,1294.727318,18.9511519999999,0.0154350474374349
2018-10-25,1229.099976,1209.860341,1130.647655,1290.664653,19.2396349999999,0.0156534337122141
2018-10-26,1232.5,1209.945746,1128.618796,1294.643554,22.5542539999999,0.0182995975659228
2018-10-29,1224.5,1210.2839,1135.684614,1283.331732,14.2161000000001,0.011609718252348
2018-10-30,1222.599976,1211.294371,1126.838734,1292.025876,11.305605,0.00924718241610698
2018-10-31,1212.300049,1212.327843,1134.732444,1294.989598,-0.0277940000000854,2.29266673898199e-05
2018-11-01,1236.0,1213.345133,1131.827545,1292.391123,22.654867,0.0183291804207119
2018-11-02,1230.900024,1214.63633,1140.935771,1294.739122,16.263694,0.0132128472523289
2018-11-05,1229.800049,1219.35214,1139.104635,1302.499351,10.447909,0.00849561602188551
2018-11-06,1223.800049,1219.24151,1140.332921,1303.072273,4.55853899999988,0.00372490506412774
2018-11-07,1226.199951,1218.055276,1136.569864,1298.839234,8.14467500000001,0.00664220789876708
2018-11-08,1222.900024,1216.679303,1135.918015,1298.04681,6.22072100000014,0.00508685982330158
2018-11-09,1206.400024,1216.019186,1137.559032,1298.866376,-9.61916199999996,0.00797344314376436
2018-11-12,1201.300049,1216.891465,1136.167782,1298.638814,-15.591416,0.012978785785432
2018-11-13,1199.199951,1216.158929,1134.198357,1291.553984,-16.9589779999999,0.0141419101842507
2018-11-14,1207.900024,1215.149118,1133.723362,1298.866435,-7.24909400000001,0.0060014023147333
2018-11-15,1212.800049,1214.632036,1139.653833,1302.215335,-1.83198700000003,0.00151054330968289
2018-11-16,1220.800049,1214.898364,1133.495463,1296.880604,5.90168500000004,0.00483427650976449
2018-11-19,1223.099976,1214.954863,1143.921457,1305.624569,8.14511300000004,0.00665940083380399
2018-11-20,1219.0,1213.870266,1129.807306,1292.228669,5.1297340000001,0.00420814930270722
2018-11-21,1225.800049,1213.098313,1135.095284,1293.529624,12.701736,0.0103619966489331
2018-11-23,1221.0,1213.217048,1131.379159,1292.718825,7.78295200000002,0.00637424406224408
2018-11-26,1220.199951,1210.067498,1128.489253,1291.541328,10.1324530000002,0.00830392837804676
2018-11-27,1211.199951,1208.341949,1123.840146,1286.547204,2.85800199999994,0.0023596450756461
2018-11-28,1221.400024,1207.241978,1128.948937,1284.299033,14.158046,0.0115916536120848
2018-11-29,1224.099976,1206.787589,1120.3377,1281.750172,17.3123869999999,0.0141429518335355
2018-11-30,1220.199951,1206.627104,1132.286924,1291.574778,13.5728470000001,0.0111234613547367
2018-12-03,1233.900024,1207.384914,1127.203572,1292.220201,26.51511,0.0214888641577659
2018-12-04,1241.099976,1208.582586,1129.394755,1288.769714,32.51739,0.0262004597766586
2018-12-06,1238.099976,1209.894201,1128.756446,1289.401912,28.2057749999999,0.0227815003204555
2018-12-07,1246.800049,1209.027716,1126.092774,1289.165255,37.7723329999999,0.0302954214914375
2018-12-10,1243.699951,1207.132927,1124.518395,1291.687134,36.5670239999999,0.029401805452029
2018-12-11,1241.900024,1208.343875,1127.94088,1288.58544,33.556149,0.0270200083352281
2018-12-12,1244.400024,1209.646971,1126.58313,1283.565829,34.7530530000001,0.0279275573205872
2018-12-13,1242.699951,1210.425913,1131.887612,1289.080652,32.274038,0.0259709014827184
2018-12-14,1237.0,1210.822193,1130.312992,1299.739638,26.177807,0.0211623338722716
2018-12-17,1247.400024,1215.808,1137.068402,1294.935385,31.592024,0.0253262974123528
2018-12-18,1249.199951,1218.479552,1140.267474,1299.344685,30.720399,0.0245920590818211
2018-12-19,1252.099976,1220.62535,1142.80943,1303.836921,31.4746259999999,0.0251374703324808
2018-12-20,1263.599976,1222.252082,1139.322988,1301.904484,41.347894,0.0327222972343583
2018-12-21,1253.800049,1223.983588,1142.552921,1304.624976,29.8164609999999,0.0237808740107968
2018-12-24,1267.5,1232.721246,1153.864137,1310.526996,34.7787539999999,0.0274388591715976
2018-12-26,1269.199951,1236.818279,1155.118543,1317.35653,32.381672,0.0255134519777491
2018-12-27,1277.300049,1238.129139,1163.849663,1318.794455,39.17091,0.0306669603830885
2018-12-28,1279.900024,1239.807222,1156.913793,1319.132738,40.0928020000001,0.0313249482367383
2018-12-31,1278.300049,1247.571729,1169.544793,1329.711111,30.7283199999999,0.0240384251131324
2019-01-02,1281.0,1253.172871,1173.104397,1335.487342,27.827129,0.0217229734582358
2019-01-03,1291.800049,1256.47877,1178.910812,1339.84562,35.321279,0.0273426828148386
2019-01-04,1282.699951,1259.806745,1184.365142,1342.193523,22.893206,0.0178476704408948
2019-01-07,1286.800049,1263.659262,1186.736709,1344.424029,23.140787,0.0179832033873353
2019-01-08,1283.199951,1263.440543,1183.63345,1343.345862,19.7594080000001,0.0153985417351377
2019-01-09,1289.300049,1263.849956,1180.693796,1347.208017,25.4500929999999,0.0197394648512884
2019-01-10,1284.699951,1265.093777,1182.279045,1344.663989,19.606174,0.0152612864854075
2019-01-11,1287.099976,1266.566901,1185.006972,1345.779314,20.5330750000001,0.0159529759792335
2019-01-14,1289.099976,1267.227158,1185.851306,1345.691913,21.8728180000001,0.0169675109822514
2019-01-15,1286.199951,1267.405588,1176.895903,1346.269706,18.794363,0.0146123182366689
2019-01-16,1291.599976,1268.34255,1191.867385,1347.035723,23.2574259999999,0.01800667887284
2019-01-17,1291.0,1269.586928,1185.437282,1346.713468,21.4130720000001,0.0165864229279629
2019-01-18,1281.300049,1270.378285,1186.374761,1347.765554,10.9217639999999,0.00852397064100943
2019-01-22,1282.5,1270.538441,1188.945823,1350.152127,11.9615590000001,0.00932675165692014
2019-01-23,1283.099976,1271.518714,1196.595983,1351.518885,11.5812619999999,0.00902600125993606
2019-01-24,1279.099976,1272.086301,1189.750347,1351.902231,7.01367499999992,0.00548328913423412
2019-01-25,1297.400024,1271.782404,1186.745737,1346.164891,25.61762,0.0197453518776873
2019-01-28,1302.400024,1269.794206,1187.035424,1347.438171,32.605818,0.0250351792069684
2019-01-29,1308.199951,1270.23304,1189.766184,1347.859029,37.966911,0.0290222538007112
2019-01-30,1309.900024,1270.956627,1189.919119,1351.688677,38.943397,0.0297300528944795
2019-01-31,1319.699951,1271.726856,1193.999245,1357.37908,47.9730950000001,0.0363515168456652
2019-02-01,1316.900024,1272.700261,1190.179809,1360.091546,44.1997630000001,0.0335634916808233
2019-02-04,1314.300049,1277.783571,1196.68864,1355.429742,36.516478,0.0277839737035573
2019-02-05,1314.199951,1278.529277,1201.303598,1358.800481,35.670674,0.0271425013924688
2019-02-06,1309.5,1278.070797,1194.977564,1357.080208,31.4292029999999,0.0240009186712485
2019-02-07,1309.400024,1276.992792,1195.308622,1355.342645,32.407232,0.0247496803161812
2019-02-08,1313.699951,1276.293373,1192.798943,1364.197847,37.4065780000001,0.0284742173976073
2019-02-11,1307.0,1278.591786,1198.720184,1359.092208,28.408214,0.0217354353481255
2019-02-12,1309.199951,1278.860465,1196.495752,1356.468856,30.3394860000001,0.0231740659452561
2019-02-13,1310.800049,1278.571285,1197.126029,1359.205226,32.228764,0.0245870939847668
2019-02-14,1309.800049,1278.455215,1193.08621,1360.059488,31.344834,0.0239310068921825
2019-02-15,1318.099976,1279.117304,1195.253724,1360.789303,38.9826719999999,0.0295748977390163
2019-02-19,1340.099976,1282.329765,1204.731271,1365.924465,57.770211,0.043108881452588
2019-02-20,1343.300049,1282.25388,1205.510909,1361.505767,61.046169,0.0454449242709735
2019-02-21,1323.5,1282.768705,1207.765791,1362.715503,40.731295,0.0307754401208916
2019-02-22,1329.199951,1283.866803,1206.324136,1364.141155,45.3331480000002,0.0341055895810819
2019-02-25,1325.900024,1284.535166,1197.50866,1364.273212,41.3648580000001,0.0311975693877807
2019-02-26,1325.099976,1283.547354,1205.844121,1365.818911,41.5526219999999,0.0313581033526484
2019-02-27,1317.699951,1282.905677,1201.924662,1364.847524,34.7942740000001,0.0264053087150795
2019-02-28,1312.800049,1282.904908,1199.376646,1363.29273,29.895141,0.0227720443968387
2019-03-01,1296.400024,1283.312994,1196.661502,1363.211936,13.0870300000001,0.0100949010781568
2019-03-04,1284.800049,1285.001304,1201.280743,1362.447494,-0.201254999999946,0.00015664305131105
2019-03-05,1282.0,1286.245185,1208.587229,1361.330039,-4.24518499999999,0.0033113767550702
2019-03-06,1284.900024,1287.615206,1207.674304,1371.442784,-2.71518199999991,0.00211314650889906
2019-03-07,1283.800049,1288.344751,1209.542482,1372.043262,-4.54470200000014,0.00354003881176059
2019-03-08,1297.0,1287.86631,1204.749292,1369.515387,9.13368999999989,0.00704216653816491
2019-03-11,1288.800049,1283.954799,1202.928518,1364.446477,4.84524999999985,0.00375950482292374
2019-03-12,1296.300049,1284.166252,1208.377703,1370.035051,12.133797,0.00936033058809208
2019-03-13,1307.5,1284.801283,1206.406289,1365.758841,22.698717,0.0173603954110899
2019-03-14,1293.400024,1285.055108,1200.686106,1370.650446,8.34491600000001,0.00645192194615269
2019-03-15,1301.800049,1284.675503,1200.701834,1369.77591,17.124546,0.0131545132550537
2019-03-18,1300.300049,1285.515893,1208.499712,1365.990333,14.7841559999999,0.0113698034629544
2019-03-19,1305.0,1287.191585,1204.329614,1366.477359,17.808415,0.0136462950191571
2019-03-20,1300.5,1288.625173,1205.996663,1367.790816,11.8748270000001,0.00913097039600161
2019-03-21,1306.099976,1289.469165,1213.220217,1373.49507,16.630811,0.0127331837574431
2019-03-22,1311.599976,1290.108419,1208.759216,1377.289403,21.4915570000001,0.0163857558655521
2019-03-25,1321.900024,1295.849428,1220.492046,1374.249691,26.050596,0.019706933600903
2019-03-26,1314.300049,1298.117216,1220.595703,1379.337864,16.1828329999998,0.0123128908138691
2019-03-27,1309.900024,1299.633704,1220.911225,1382.288384,10.26632,0.0078374836337891
2019-03-28,1289.800049,1300.62199,1222.870538,1377.206871,-10.8219410000002,0.00839040206921263
2019-03-29,1293.0,1301.76787,1224.016125,1389.762686,-8.7678699999999,0.00678102861562251
2019-04-01,1288.400024,1308.899077,1236.151177,1388.922295,-20.499053,0.0159104723829158
2019-04-02,1290.0,1311.705249,1227.326843,1385.124634,-21.7052490000001,0.0168257744186047
2019-04-03,1289.900024,1314.657591,1230.233337,1386.919104,-24.7575669999999,0.019193399906472
2019-04-04,1289.0,1318.025459,1235.332292,1397.552359,-29.025459,0.0225178114817688
2019-04-05,1290.400024,1321.713251,1237.784745,1404.236628,-31.3132269999999,0.0242662944959771
2019-04-08,1297.099976,1328.174224,1245.796639,1410.757377,-31.0742480000001,0.0239567100261824
2019-04-09,1303.5,1328.220069,1250.37174,1409.388644,-24.720069,0.0189643797468354
2019-04-10,1309.099976,1328.435454,1249.875256,1414.96727,-19.335478,0.0147700545065169
2019-04-11,1288.599976,1330.473844,1254.46502,1409.176865,-41.8738680000001,0.0324956299704293
2019-04-12,1290.599976,1333.031783,1252.504604,1422.154929,-42.4318069999999,0.0328775823563164
2019-04-15,1286.800049,1337.145008,1252.686908,1418.618307,-50.344959,0.0391241506705911
2019-04-16,1272.599976,1337.63758,1258.588437,1421.825275,-65.0376040000001,0.0511060861437578
2019-04-17,1272.199951,1338.701203,1259.244035,1419.148492,-66.501252,0.0522726415354185
2019-04-18,1271.900024,1340.248478,1253.654381,1427.187014,-68.3484539999999,0.0537372849361625
2019-04-22,1273.5,1341.385718,1260.908069,1434.170494,-67.885718,0.0533064138201806
2019-04-23,1269.300049,1341.48332,1252.431564,1420.606094,-72.1832710000001,0.0568685639434653
2019-04-24,1275.5,1342.117899,1261.49964,1421.458025,-66.6178990000001,0.0522288506468052
2019-04-25,1275.800049,1342.668635,1262.202436,1424.335825,-66.8685860000001,0.0524130611630036
2019-04-26,1284.900024,1342.461087,1265.190201,1417.978724,-57.5610629999999,0.044798086952172
2019-04-29,1278.599976,1339.089724,1255.169962,1423.523805,-60.489748,0.0473093611257818
2019-04-30,1282.800049,1338.892523,1256.460119,1420.968246,-56.092474,0.0437265917192057
2019-05-01,1281.400024,1339.219951,1255.142156,1414.752589,-57.819927,0.0451224644272365
2019-05-02,1269.699951,1339.723038,1259.576978,1421.304427,-70.023087,0.0551493185022577
2019-05-03,1279.199951,1340.370444,1263.198646,1413.433319,-61.1704929999999,0.0478193365721915
2019-05-06,1281.699951,1345.117782,1260.579555,1424.897954,-63.417831,0.0494794674451852
2019-05-07,1283.5,1346.558828,1270.628506,1432.582983,-63.0588279999999,0.0491303685235683
2019-05-08,1279.400024,1346.900451,1266.936924,1427.00483,-67.5004269999999,0.0527594385913502
2019-05-09,1283.5,1346.318451,1271.411649,1423.888604,-62.8184510000001,0.0489430860927153
2019-05-10,1285.699951,1345.690388,1263.144874,1426.692444,-59.9904369999999,0.0466597489976881
2019-05-13,1300.099976,1348.859443,1272.015637,1436.077748,-48.7594670000001,0.0375043980463854
2019-05-14,1294.699951,1350.129965,1270.297379,1427.484066,-55.430014,0.0428130193078226
2019-05-15,1296.300049,1350.70818,1272.46777,1431.502144,-54.4081310000001,0.0419718652652771
2019-05-16,1285.0,1351.088113,1269.099967,1431.22362,-66.088113,0.0514304381322957
2019-05-17,1274.5,1352.028767,1270.393626,1437.760953,-77.528767,0.0608307312671636
2019-05-20,1276.099976,1357.695543,1276.81987,1442.050604,-81.5955670000001,0.063941359246605
2019-05-21,1272.0,1358.65757,1282.095588,1442.627054,-86.6575700000001,0.0681270204402516
2019-05-22,1273.599976,1359.221414,1280.995849,1441.173958,-85.6214380000001,0.0672278891437417
2019-05-23,1284.800049,1360.109667,1274.381868,1441.051774,-75.309618,0.0586158274656168
2019-05-24,1283.0,1361.67708,1279.228833,1439.310106,-78.6770799999999,0.0613227435697583
2019-05-28,1276.5,1365.28868,1281.992717,1444.337945,-88.7886800000001,0.0695563493928712
2019-05-29,1280.599976,1365.133956,1284.226976,1451.148356,-84.5339799999999,0.0660112303484847
2019-05-30,1287.099976,1365.562644,1288.784785,1442.882757,-78.4626680000001,0.0609608184780202
2019-05-31,1305.800049,1366.5861,1286.546862,1449.711126,-60.786051,0.0465508107819041
2019-06-03,1322.699951,1370.517513,1286.094166,1452.38589,-47.817562,0.0361514808886539
2019-06-04,1323.400024,1372.39553,1299.73275,1455.232119,-48.995506,0.0370224460567185
2019-06-05,1328.300049,1374.669149,1289.853851,1453.330567,-46.3691000000001,0.0349086036960615
2019-06-06,1337.599976,1376.719606,1290.013821,1459.347943,-39.1196300000001,0.0292461353931724
2019-06-07,1341.199951,1377.781499,1299.590299,1460.728628,-36.5815479999999,0.0272752380975891
2019-06-10,1324.699951,1376.368303,1293.253221,1458.332791,-51.6683519999999,0.0390038151363983
2019-06-11,1326.400024,1376.899312,1293.412723,1457.32376,-50.499288,0.0380724420131645
2019-06-12,1331.900024,1378.160602,1291.389036,1451.767297,-46.2605779999999,0.0347327706032085
2019-06-13,1339.199951,1379.329335,1298.809937,1458.668172,-40.1293839999998,0.0299651922552974
2019-06-14,1340.099976,1379.78332,1291.614295,1461.208807,-39.683344,0.0296122264836158
2019-06-17,1338.699951,1380.475365,1305.2887,1456.703241,-41.775414,0.0312059576672084
2019-06-18,1346.599976,1381.914427,1300.514659,1456.234626,-35.314451,0.0262249009575209
2019-06-19,1344.599976,1383.295479,1304.890972,1455.257854,-38.6955029999999,0.0287784498666389
2019-06-20,1392.900024,1383.973194,1304.197947,1468.128873,8.92683000000011,0.00640880884929909
2019-06-21,1396.199951,1383.966062,1304.993624,1460.955668,12.2338890000001,0.0087622757694826
2019-06-24,1414.300049,1385.540326,1302.402277,1464.252307,28.7597229999999,0.0203349515686822
2019-06-25,1414.900024,1386.578054,1307.134052,1468.633801,28.32197,0.0200169407870474
2019-06-26,1411.599976,1386.857726,1304.825759,1471.47889,24.74225,0.0175278056252957
2019-06-27,1408.400024,1386.261554,1309.564131,1466.392323,22.1384700000001,0.0157188793118056
2019-06-28,1409.699951,1385.336513,1305.650938,1466.801032,24.3634380000001,0.0172827118158849
2019-07-01,1385.599976,1385.583147,1304.282628,1463.496531,0.0168289999999161,1.21456410879124e-05
2019-07-02,1404.599976,1386.336999,1305.273156,1464.657058,18.2629769999999,0.0130022620760744
2019-07-03,1417.699951,1387.187836,1302.88217,1466.363683,30.512115,0.0215222656800388
2019-07-05,1396.699951,1390.271222,1315.291743,1476.87251,6.42872899999998,0.00460279890136545
2019-07-08,1397.0,1394.360699,1318.269176,1472.860366,2.63930099999993,0.0018892634216177
2019-07-09,1397.5,1393.930617,1310.565114,1471.955495,3.56938300000002,0.00255412021466906
2019-07-10,1410.099976,1393.500757,1316.930824,1479.542384,16.5992189999999,0.0117716610754697
2019-07-11,1404.300049,1393.983979,1314.105735,1474.220815,10.3160699999999,0.00734605827817632
2019-07-12,1409.900024,1395.587769,1317.83976,1482.830674,14.3122550000001,0.0101512552353854
2019-07-15,1411.400024,1400.741187,1322.115942,1482.082724,10.6588369999999,0.0075519603363702
2019-07-16,1409.199951,1401.892185,1323.365403,1476.501009,7.30776600000013,0.0051857552186362
2019-07-17,1421.300049,1403.726313,1324.939725,1488.571088,17.5737360000001,0.0123645503371119
2019-07-18,1426.099976,1406.522564,1328.579578,1490.234918,19.5774119999999,0.0137279379633058
2019-07-19,1425.099976,1409.803173,1330.092683,1495.032051,15.296803,0.0107338455249542
2019-07-22,1425.300049,1417.054477,1344.196181,1498.621805,8.24557200000004,0.00578514819092667
2019-07-23,1420.099976,1419.41966,1337.361605,1497.692871,0.680315999999948,0.000479062045980873
2019-07-24,1422.800049,1422.504709,1347.704217,1502.132234,0.295339999999896,0.000207576602353558
2019-07-25,1413.900024,1425.916062,1347.609665,1513.300625,-12.016038,0.0084985061150264
2019-07-26,1418.5,1428.86425,1343.673194,1507.710981,-10.3642500000001,0.00730648572435677
2019-07-29,1419.599976,1433.323263,1352.63897,1517.396038,-13.723287,0.00966700988448032
2019-07-30,1429.699951,1435.00838,1350.363862,1510.819575,-5.30842899999993,0.00371296718327994
2019-07-31,1426.099976,1437.164315,1354.197615,1515.874412,-11.064339,0.00775845956539026
2019-08-01,1420.900024,1439.412515,1364.257395,1520.49205,-18.512491,0.0130287076411507
2019-08-02,1445.599976,1441.504178,1359.615516,1516.646823,4.09579800000006,0.00283328587991071
2019-08-05,1464.599976,1448.557208,1364.686475,1527.227844,16.042768,0.0109536858274536
2019-08-06,1472.400024,1450.756273,1365.635587,1533.903655,21.6437510000001,0.0146996404830268
2019-08-07,1507.300049,1451.802003,1369.508134,1527.561155,55.4980459999999,0.0368195078589823
2019-08-08,1497.699951,1451.467928,1368.828813,1524.309067,46.232023,0.0308686816535791
2019-08-09,1496.599976,1450.357004,1369.85506,1529.027549,46.242972,0.0308986855148794
2019-08-12,1505.300049,1450.172028,1369.381499,1530.015948,55.128021,0.0366226129047313
2019-08-13,1502.199951,1450.708587,1371.580472,1529.116937,51.491364,0.0342773037409052
2019-08-14,1515.900024,1450.515681,1371.560959,1528.911322,65.3843429999999,0.0431323583117774
2019-08-15,1519.599976,1449.759108,1376.588655,1525.002676,69.840868,0.0459600349454072
2019-08-16,1512.5,1449.196256,1373.495345,1530.70273,63.3037440000001,0.0418537150413223
2019-08-19,1500.400024,1451.520203,1375.050146,1529.974586,48.879821,0.0325778593829188
2019-08-20,1504.599976,1452.002771,1373.698644,1526.069608,52.597205,0.0349576005841968
2019-08-21,1504.599976,1451.940232,1374.964097,1538.537147,52.659744,0.034999165784913
2019-08-22,1497.300049,1451.978031,1371.398984,1531.082337,45.3220179999998,0.0302691621697795
2019-08-23,1526.599976,1452.742639,1374.791635,1529.608748,73.8573369999999,0.0483802817772348
2019-08-26,1526.300049,1456.697054,1372.849756,1539.361291,69.602995,0.045602432526686
2019-08-27,1541.0,1456.832317,1376.2789,1537.499994,84.1676829999999,0.0546188728098637
2019-08-28,1537.800049,1456.709015,1376.947449,1532.511234,81.091034,0.0527318451138897
2019-08-29,1526.5,1457.012065,1377.48614,1533.009888,69.4879350000001,0.0455210841794957
2019-08-30,1519.099976,1458.013278,1376.974538,1539.363394,61.0866980000001,0.0402124277302997
2019-09-03,1545.900024,1464.140141,1381.215276,1543.686195,81.7598829999999,0.0528882086361879
