date,yhat,yhat_lower,yhat_upper
2020-09-11,1908.130006,1825.969418,1994.342197
2020-09-14,1906.161478,1828.001369,1988.621263
2020-09-15,1904.290036,1825.466834,1989.966923
2020-09-16,1902.826754,1826.508051,1988.586403
2020-09-17,1902.089976,1824.771976,1985.520726
2020-09-18,1901.646865,1819.641151,1982.549993
2020-09-21,1897.096691,1815.923565,1980.433815
2020-09-22,1895.503386,1813.742441,1977.659603
2020-09-23,1894.713411,1817.569676,1977.066983
2020-09-24,1894.390017,1815.222804,1974.45282
2020-09-25,1893.798436,1818.270989,1974.845402
2020-09-28,1889.299905,1814.499384,1971.564996
2020-09-29,1888.6917,1805.562773,1965.34083
2020-09-30,1888.954272,1808.653298,1966.741954
2020-10-01,1889.730568,1807.514199,1969.163926
2020-10-02,1890.785548,1813.110903,1975.394442
2020-10-05,1897.3589,1815.594459,1976.39582
2020-10-06,1900.24252,1811.159381,1979.871554
2020-10-07,1902.360771,1824.212818,1983.655381
2020-10-08,1903.456988,1816.884206,1982.659687
2020-10-09,1904.098589,1830.513132,1987.037011
2020-10-12,1902.314802,1822.571934,1980.97952
2020-10-13,1902.673275,1826.954722,1983.16014
2020-10-14,1902.401707,1827.38551,1982.003774
2020-10-15,1901.619969,1821.81583,1983.753729
2020-10-16,1901.041593,1820.956763,1976.634752
2020-10-19,1902.989188,1824.252754,1986.977679
2020-10-20,1903.129725,1823.270593,1987.042243
2020-10-21,1902.576979,1819.205612,1974.626031
2020-10-22,1901.961407,1822.768209,1981.451846
2020-10-23,1901.900741,1821.619547,1983.248055
2020-10-26,1902.352657,1817.896893,1976.84356
2020-10-27,1901.008519,1818.859636,1974.404003
2020-10-28,1899.277734,1817.492438,1984.487349
2020-10-29,1897.868217,1820.420925,1977.953663
2020-10-30,1897.077874,1814.82411,1975.358491
2020-11-02,1895.927281,1814.933495,1977.278967
2020-11-03,1895.829177,1813.208226,1979.900355
2020-11-04,1896.185102,1810.504195,1968.435903
2020-11-05,1896.638106,1813.365759,1977.015699
2020-11-06,1896.413814,1817.049371,1982.047294
2020-11-09,1889.641695,1810.39416,1968.160756
2020-11-10,1887.616297,1805.770316,1966.932932
2020-11-11,1886.507489,1806.401487,1968.96496
2020-11-12,1885.702885,1809.061255,1963.05962
2020-11-13,1884.380943,1800.728625,1961.345467
2020-11-16,1877.985594,1800.205348,1955.778032
2020-11-17,1876.867654,1795.27691,1956.475138
2020-11-18,1876.068931,1794.424448,1954.560979
2020-11-19,1874.819271,1790.389796,1955.26402
2020-11-20,1872.768728,1797.29419,1954.38756
2020-11-23,1866.693608,1784.137012,1943.848753
2020-11-24,1865.552905,1785.977354,1945.686131
2020-11-25,1863.979617,1781.713324,1949.889397
2020-11-27,1858.421487,1778.264439,1934.757256
2020-11-30,1851.333494,1769.76021,1929.998929
2020-12-01,1849.949445,1769.956121,1938.301796
2020-12-02,1848.658738,1766.910798,1928.619177
2020-12-03,1847.632466,1763.563409,1928.147777
2020-12-04,1847.181545,1760.826829,1924.017156
2020-12-07,1846.368611,1769.205822,1925.541066
2020-12-08,1844.432223,1768.845963,1922.390032
2020-12-09,1842.018346,1761.932757,1920.625041
2020-12-10,1840.134438,1758.263207,1920.33096
2020-12-11,1839.401773,1763.499284,1920.58168
2020-12-14,1839.596506,1763.339226,1917.500551
2020-12-15,1838.950591,1761.456951,1919.12462
2020-12-16,1838.642511,1760.027401,1923.622404
2020-12-17,1839.272062,1762.268151,1921.313388
2020-12-18,1840.729155,1759.033098,1919.60478
2020-12-21,1843.77843,1758.753212,1916.443396
2020-12-22,1844.325309,1763.196216,1924.505421
2020-12-23,1845.555395,1761.639377,1926.798088
2020-12-24,1847.445957,1761.475925,1931.993625
2020-12-28,1850.744576,1766.788652,1930.929003
2020-12-29,1851.036555,1769.720733,1928.886263
2020-12-30,1851.948024,1777.94461,1929.78911
2020-12-31,1853.230803,1769.666905,1937.0641
2021-01-04,1858.978968,1775.287923,1940.661547
2021-01-05,1860.810164,1778.91109,1942.911091
2021-01-06,1861.877079,1775.829499,1939.372935
2021-01-07,1861.60008,1786.575755,1943.103626
2021-01-08,1860.160879,1780.801907,1936.009793
2021-01-11,1857.132329,1773.61348,1938.79581
2021-01-12,1857.136593,1776.64811,1931.06855
2021-01-13,1856.569642,1781.057762,1936.96826
2021-01-14,1855.174177,1777.638374,1941.397254
2021-01-15,1853.46722,1777.038845,1935.248925
2021-01-19,1851.048412,1771.36222,1930.755554
2021-01-20,1849.689023,1772.449245,1931.871088
2021-01-21,1847.941756,1773.128139,1927.659284
2021-01-22,1846.543647,1765.514392,1927.374712
2021-01-25,1844.804231,1767.666135,1923.281567
2021-01-26,1843.211214,1765.664949,1929.637786
2021-01-27,1840.998971,1756.079078,1920.988589
2021-01-28,1838.875593,1761.411268,1925.708476
2021-01-29,1837.396034,1758.761101,1913.919435
2021-02-01,1835.539605,1747.375904,1918.977827
2021-02-02,1835.253704,1756.071091,1909.209858
2021-02-03,1835.467378,1749.977136,1913.444968
2021-02-04,1836.109964,1759.638533,1916.480537
2021-02-05,1836.55759,1753.442112,1914.426722
2021-02-08,1831.968057,1758.411762,1909.152068
2021-02-09,1829.994576,1751.198332,1908.927712
2021-02-10,1829.008393,1750.054991,1906.938952
2021-02-11,1828.763842,1743.322384,1908.043065
2021-02-12,1828.43784,1751.977535,1904.088984
2021-02-16,1823.725399,1743.93557,1897.821299
2021-02-17,1823.733206,1739.620041,1907.613939
2021-02-18,1823.69683,1742.236563,1905.565454
2021-02-19,1822.970192,1741.214699,1902.77161
2021-02-22,1819.27918,1731.849596,1897.618253
2021-02-23,1819.002997,1736.667173,1896.023901
2021-02-24,1818.656493,1738.355083,1896.703632
2021-02-25,1817.539175,1738.304999,1898.352026
2021-02-26,1815.525193,1734.604268,1898.529132
2021-03-01,1809.747841,1730.204345,1888.133608
2021-03-02,1808.782491,1729.998211,1889.76556
2021-03-03,1807.873442,1726.115749,1886.445222
2021-03-04,1806.984006,1729.813712,1882.61972
2021-03-05,1806.408028,1723.200619,1887.464935
2021-03-08,1805.819848,1726.02161,1886.771701
2021-03-09,1804.068613,1725.503042,1882.602349
2021-03-10,1801.323574,1718.53519,1876.507804
2021-03-11,1798.483582,1716.349298,1887.589838
2021-03-12,1796.468309,1721.445453,1878.178733
2021-03-15,1794.077885,1710.835429,1869.995639
2021-03-16,1792.575138,1708.544614,1876.442803
2021-03-17,1790.976915,1712.318713,1868.470485
2021-03-18,1790.064933,1713.144845,1877.554371
2021-03-19,1790.139412,1712.592808,1872.220875
2021-03-22,1790.891024,1709.748759,1867.910371
2021-03-23,1790.4618,1713.342945,1867.415717
2021-03-24,1790.547258,1708.701852,1872.501528
2021-03-25,1791.497695,1710.328619,1866.960259
2021-03-26,1792.933436,1713.684584,1875.631216
2021-03-29,1794.252207,1719.813617,1878.38399
2021-03-30,1794.188412,1710.977434,1877.328475
2021-03-31,1794.779304,1717.537853,1868.953302
2021-04-01,1796.006547,1714.11521,1879.141349
2021-04-05,1802.421328,1719.995006,1876.055441
2021-04-06,1804.640052,1726.743729,1886.966003
2021-04-07,1806.496808,1723.139939,1887.642995
2021-04-08,1807.20255,1726.793698,1891.14032
2021-04-09,1806.499009,1728.077672,1881.091258
2021-04-12,1802.930114,1727.563325,1882.817486
2021-04-13,1802.804857,1719.020267,1880.278865
2021-04-14,1803.85559,1725.710754,1889.967388
2021-04-15,1803.979395,1721.411364,1886.889645
2021-04-16,1803.324449,1722.757697,1885.704127
2021-04-19,1802.935603,1724.122223,1879.642616
2021-04-20,1803.154412,1720.689196,1880.199139
2021-04-21,1802.568405,1719.40437,1884.083495
2021-04-22,1801.221088,1712.962028,1878.233424
2021-04-23,1799.776042,1717.3434,1880.231673
2021-04-26,1798.193458,1716.790267,1877.531724
2021-04-27,1797.101681,1716.638767,1876.37517
2021-04-28,1795.184018,1714.594052,1874.925657
2021-04-29,1792.999025,1710.159157,1871.249389
2021-04-30,1791.270335,1710.900917,1872.895414
2021-05-03,1789.671081,1712.797917,1865.665591
2021-05-04,1789.607168,1709.805475,1868.874307
2021-05-05,1789.991807,1712.533442,1873.699246
2021-05-06,1790.996063,1708.542696,1872.216931
2021-05-07,1792.258957,1708.704732,1872.731807
2021-05-10,1791.335032,1710.317294,1869.349417
2021-05-11,1789.975706,1710.737726,1871.966607
2021-05-12,1789.450398,1712.571693,1875.692675
2021-05-13,1789.948973,1711.346773,1862.880583
2021-05-14,1790.847696,1712.074935,1874.585886
2021-05-17,1790.602651,1711.903311,1869.577235
2021-05-18,1790.67999,1715.750606,1875.149128
2021-05-19,1791.580679,1713.462191,1870.479947
2021-05-20,1792.833597,1716.398472,1871.592791
2021-05-21,1793.659749,1718.328649,1874.350794
2021-05-24,1793.288067,1715.610806,1873.348006
2021-05-25,1793.916882,1712.01943,1874.690874
2021-05-26,1794.853584,1714.464595,1876.311876
2021-05-27,1795.335397,1711.467241,1878.074742
2021-05-28,1794.899727,1713.868453,1878.473589
2021-06-01,1792.348002,1710.959462,1872.028042
2021-06-02,1792.709815,1710.314542,1875.546516
2021-06-03,1793.079773,1709.136971,1873.397381
2021-06-04,1793.618027,1715.453997,1871.065926
2021-06-07,1797.220148,1721.081617,1877.557405
2021-06-08,1797.422465,1717.566266,1881.903922
2021-06-09,1796.398613,1715.618113,1882.212329
2021-06-10,1794.733861,1711.275424,1873.847688
2021-06-11,1793.426201,1719.979053,1876.331603
2021-06-14,1793.761006,1720.710358,1877.543967
2021-06-15,1793.323735,1709.255043,1869.235805
2021-06-16,1792.300156,1713.032245,1869.506062
2021-06-17,1791.419985,1708.818279,1869.142374
2021-06-18,1791.287626,1710.87399,1877.29262
2021-06-21,1791.988346,1708.092841,1868.897928
2021-06-22,1791.040457,1705.048621,1875.4626
2021-06-23,1790.045871,1711.586645,1871.783563
2021-06-24,1789.632347,1702.578251,1863.970564
2021-06-25,1789.801102,1704.038496,1873.303613
2021-06-28,1787.783133,1700.968878,1868.236977
2021-06-29,1785.975348,1706.230006,1871.799845
2021-06-30,1784.574099,1702.228528,1866.354668
2021-07-01,1783.888155,1703.570123,1869.571991
2021-07-02,1783.699165,1703.755242,1875.168021
2021-07-06,1785.362746,1699.73633,1868.981853
2021-07-07,1786.740207,1702.116021,1869.632607
2021-07-08,1787.616602,1704.098795,1867.799094
2021-07-09,1787.424092,1704.137256,1870.768892
2021-07-12,1785.150917,1702.551377,1859.172152
2021-07-13,1786.133269,1702.925063,1870.780111
2021-07-14,1787.625368,1704.049767,1872.615477
2021-07-15,1788.801962,1701.719568,1872.637772
2021-07-16,1789.387642,1708.646689,1863.6545
2021-07-19,1793.116098,1711.467219,1872.735523
2021-07-20,1795.657855,1711.020764,1873.157974
2021-07-21,1797.861233,1713.014676,1877.0539
2021-07-22,1799.350846,1712.867171,1875.143191
2021-07-23,1800.485254,1720.673759,1878.879737
2021-07-26,1806.584362,1730.603035,1894.151204
2021-07-27,1808.538124,1727.550689,1884.66673
2021-07-28,1809.50562,1722.050364,1888.440303
2021-07-29,1809.706194,1731.7145,1892.629068
2021-07-30,1809.827094,1731.838704,1892.730113
2021-08-02,1812.554017,1725.933384,1888.010841
2021-08-03,1813.506297,1732.609146,1890.05038
2021-08-04,1814.452506,1741.039306,1898.235299
2021-08-05,1815.692664,1735.285482,1897.729963
2021-08-06,1817.165182,1737.106497,1897.718216
2021-08-09,1816.829417,1737.391828,1899.803157
2021-08-10,1814.689717,1733.630089,1899.969917
2021-08-11,1812.824342,1733.445388,1893.570892
2021-08-12,1811.872565,1732.699796,1888.145585
2021-08-13,1811.615782,1729.445727,1895.613236
2021-08-16,1808.619505,1729.112396,1891.43026
2021-08-17,1807.256966,1729.460751,1885.734807
2021-08-18,1806.743728,1720.901096,1890.203366
2021-08-19,1806.995696,1724.175111,1887.073835
2021-08-20,1807.317341,1738.488921,1885.180131
2021-08-23,1805.609566,1726.875659,1890.058908
2021-08-24,1805.647605,1727.988086,1882.348261
2021-08-25,1806.394467,1733.370835,1883.265992
2021-08-26,1807.192926,1732.046528,1886.767004
2021-08-27,1807.328729,1730.720883,1880.504972
2021-08-30,1805.131104,1727.114952,1888.155714
2021-08-31,1805.225853,1719.328185,1890.609446
2021-09-01,1805.723575,1724.40183,1881.279846
2021-09-02,1806.235098,1719.002675,1886.460339
2021-09-03,1806.692186,1724.365483,1881.60701
2021-09-07,1809.552513,1727.606306,1889.392957
2021-09-08,1808.323776,1732.4907,1884.65034
2021-09-09,1805.858963,1726.052483,1887.870233
2021-09-10,1803.038393,1725.618374,1885.414593
2021-09-13,1797.893915,1719.015046,1875.712285
2021-09-14,1795.884448,1717.002356,1877.343754
2021-09-15,1792.975986,1709.758201,1868.423001
2021-09-16,1789.697485,1709.842564,1871.358042
2021-09-17,1786.846005,1710.040373,1868.690103
2021-09-20,1780.743629,1691.239834,1859.229621
2021-09-21,1777.791617,1692.060498,1861.880026
2021-09-22,1774.514566,1694.66163,1854.927372
2021-09-23,1771.673724,1693.148073,1849.333203
2021-09-24,1769.659777,1686.494694,1856.832413
2021-09-27,1763.901663,1685.434572,1842.17504
2021-09-28,1761.014151,1678.64616,1834.342644
2021-09-29,1758.422063,1673.063393,1835.45854
2021-09-30,1756.691623,1679.530726,1835.599697
2021-10-01,1755.839485,1679.631063,1836.484559
2021-10-04,1755.830334,1675.000985,1833.013802
2021-10-05,1756.931515,1675.471038,1840.144159
2021-10-06,1758.675252,1680.436037,1837.060128
2021-10-07,1760.425792,1682.047129,1840.243624
2021-10-08,1761.398748,1680.485905,1841.705483
2021-10-11,1760.77674,1682.447951,1844.583129
2021-10-12,1761.852659,1684.174355,1842.975922
2021-10-13,1763.764339,1678.425935,1835.331357
2021-10-14,1765.669141,1684.569552,1847.232986
2021-10-15,1766.926381,1684.967879,1843.281982
2021-10-18,1770.270242,1690.414853,1851.916677
2021-10-19,1772.628853,1691.559345,1858.610924
2021-10-20,1774.928986,1689.4887,1856.932892
2021-10-21,1776.516681,1694.833107,1852.943918
2021-10-22,1777.40308,1696.901765,1854.316792
2021-10-25,1781.499493,1704.010363,1859.837677
2021-10-26,1783.307682,1706.21164,1858.841446
2021-10-27,1784.31414,1703.351375,1866.395665
2021-10-28,1784.395438,1702.4006,1862.440916
2021-10-29,1784.092229,1700.992474,1862.25762
2021-11-01,1785.793348,1708.774305,1871.598444
2021-11-02,1786.86404,1707.943927,1868.271357
2021-11-03,1787.929618,1707.487294,1865.386103
2021-11-04,1789.279682,1706.17024,1873.466179
2021-11-05,1791.086663,1707.226485,1873.952551
2021-11-08,1794.201167,1720.137292,1869.370379
2021-11-09,1793.105538,1707.666739,1867.148694
2021-11-10,1791.820933,1709.944904,1870.105249
2021-11-11,1791.251145,1708.900157,1871.430054
2021-11-12,1791.596733,1713.892894,1873.15939
2021-11-15,1791.715775,1706.61098,1873.710237
2021-11-16,1790.775139,1712.183766,1869.441858
2021-11-17,1790.322963,1710.8071,1867.765938
2021-11-18,1790.651133,1711.430127,1870.975702
2021-11-19,1791.29859,1708.256559,1868.496552
2021-11-22,1789.881491,1714.869719,1868.704867
2021-11-23,1789.191039,1705.90685,1865.489718
2021-11-24,1789.189256,1699.707205,1870.536011
2021-11-26,1789.419444,1708.879246,1870.913426
2021-11-29,1785.329747,1704.231524,1866.864364
2021-11-30,1784.476809,1702.542508,1860.94243
2021-12-01,1784.30396,1701.999103,1862.11588
2021-12-02,1784.460779,1704.165028,1869.364627
2021-12-03,1784.723085,1703.477608,1867.280612
2021-12-06,1788.043524,1707.876926,1864.978135
2021-12-07,1789.621147,1706.299814,1871.893596
2021-12-08,1790.363073,1711.726115,1873.260308
2021-12-09,1790.03892,1705.637952,1871.005316
2021-12-10,1789.242756,1709.832609,1871.877016
2021-12-13,1791.67337,1720.595562,1874.045467
2021-12-14,1793.566385,1715.722492,1871.544615
2021-12-15,1794.927918,1715.034111,1877.13184
2021-12-16,1795.893708,1716.278484,1877.283413
2021-12-17,1797.189762,1720.792332,1870.960108
2021-12-20,1805.592046,1724.820445,1882.275494
2021-12-21,1808.165966,1726.737975,1890.134178
2021-12-22,1810.180824,1724.91186,1888.751779
2021-12-23,1812.25808,1732.079916,1893.205449
2021-12-27,1824.401401,1741.740939,1905.351074
2021-12-28,1826.156216,1739.708156,1905.183766
2021-12-29,1827.551395,1749.59221,1903.08465
2021-12-30,1829.275847,1752.652964,1912.195672
2021-12-31,1831.609127,1752.661411,1918.440011
2022-01-03,1839.603417,1756.269822,1915.387182
2022-01-04,1842.432927,1756.82581,1929.555632
2022-01-05,1845.63916,1760.818589,1929.297579
2022-01-06,1848.85884,1770.361709,1931.645348
2022-01-07,1851.313974,1768.1223,1933.114812
2022-01-10,1852.060214,1767.02756,1935.366353
2022-01-11,1852.381089,1769.319254,1929.297896
2022-01-12,1853.550679,1777.801796,1931.707739
2022-01-13,1854.966362,1776.374757,1934.196645
2022-01-14,1855.817532,1770.825969,1942.507243
2022-01-18,1856.761219,1778.601141,1935.812597
2022-01-19,1858.075393,1781.783627,1945.265686
2022-01-20,1858.958221,1777.467355,1938.062776
2022-01-21,1859.067368,1776.808317,1940.751455
2022-01-24,1859.681361,1782.847066,1941.68808
2022-01-25,1860.844998,1774.267353,1936.331412
2022-01-26,1861.609879,1785.710992,1942.470946
2022-01-27,1861.515538,1783.300199,1947.498733
2022-01-28,1860.805078,1778.097212,1935.880232
2022-01-31,1860.893713,1779.706298,1940.283698
2022-02-01,1861.863507,1781.965637,1940.29304
2022-02-02,1862.882663,1780.812712,1943.363078
2022-02-03,1864.106321,1781.01433,1945.483024
2022-02-04,1865.829228,1789.634985,1939.047846
2022-02-07,1870.923778,1788.66803,1947.638888
2022-02-08,1870.703258,1790.396528,1947.698395
2022-02-09,1869.857304,1790.618491,1952.369476
2022-02-10,1869.382974,1788.828449,1949.54385
2022-02-11,1869.893043,1786.523425,1950.648695
2022-02-14,1872.761608,1793.175945,1950.112745
2022-02-15,1872.648954,1795.345829,1954.718459
2022-02-16,1872.697567,1799.468939,1957.306106
2022-02-17,1873.512097,1795.897085,1952.977121
2022-02-18,1874.989464,1797.088873,1954.521136
2022-02-22,1877.228124,1794.825505,1963.099824
2022-02-23,1877.826101,1803.519825,1955.734723
2022-02-24,1878.999103,1803.377592,1958.857849
2022-02-25,1880.10013,1795.945314,1969.451257
2022-02-28,1878.937207,1800.056367,1964.086587
2022-03-01,1878.362091,1797.287712,1959.187909
2022-03-02,1878.434685,1795.807575,1958.394297
2022-03-03,1878.926207,1801.324102,1959.090501
2022-03-04,1879.479341,1800.958824,1960.374121
2022-03-07,1882.359206,1798.391953,1957.152806
2022-03-08,1883.911923,1807.648292,1966.03403
2022-03-09,1884.852635,1802.374307,1968.459535
2022-03-10,1884.615919,1804.036999,1965.151039
2022-03-11,1883.396423,1792.802285,1972.379066
2022-03-14,1882.210998,1799.933547,1961.20817
2022-03-15,1883.25191,1793.461637,1966.860059
2022-03-16,1883.941973,1804.264317,1964.04509
2022-03-17,1884.026419,1801.113195,1969.812298
2022-03-18,1884.022631,1802.400478,1963.777593
2022-03-21,1888.600924,1811.325826,1964.837049
2022-03-22,1890.575171,1810.667037,1972.718291
2022-03-23,1891.958669,1814.654113,1980.733024
2022-03-24,1893.129885,1810.413774,1972.799924
2022-03-25,1894.809445,1814.020355,1983.3119
2022-03-28,1903.061018,1823.074123,1981.320831
2022-03-29,1904.975575,1829.598839,1979.364414
2022-03-30,1906.317816,1824.341765,1990.832623
2022-03-31,1907.769034,1830.303751,1994.196042
2022-04-01,1909.856706,1833.90136,1993.078771
2022-04-04,1918.381427,1840.373545,1995.471409
2022-04-05,1921.359494,1846.657827,2003.919731
2022-04-06,1924.697018,1845.724922,2007.121434
2022-04-07,1928.300869,1840.987671,2010.70415
2022-04-08,1931.527101,1847.25058,2012.604816
2022-04-11,1934.020766,1855.536767,2016.003447
2022-04-12,1931.976402,1852.083178,2013.489608
2022-04-13,1930.684585,1850.45011,2008.63925
2022-04-14,1929.900553,1851.435238,2008.553306
2022-04-18,1921.18105,1838.4147,2005.435127
2022-04-19,1918.962629,1842.503165,1994.256854
2022-04-20,1917.261531,1840.137329,2004.573285
2022-04-21,1915.391157,1836.397885,1996.896639
2022-04-22,1912.731858,1836.222108,2001.50455
2022-04-25,1902.930342,1824.032774,1985.343599
2022-04-26,1900.606968,1818.592657,1977.844855
2022-04-27,1898.253091,1815.175601,1978.506712
2022-04-28,1895.192744,1812.72604,1967.888211
2022-04-29,1891.322131,1813.921595,1974.445226
2022-05-02,1880.666195,1802.979321,1959.77047
2022-05-03,1878.344022,1792.716972,1954.101007
2022-05-04,1876.22195,1800.340471,1952.021685
2022-05-05,1874.262224,1789.78959,1955.262548
2022-05-06,1872.753242,1790.37837,1950.34017
2022-05-09,1870.073125,1792.937031,1942.38186
2022-05-10,1867.802795,1786.090394,1951.842284
2022-05-11,1864.591246,1785.404377,1941.006378
2022-05-12,1861.311878,1782.986776,1940.904918
2022-05-13,1858.857434,1785.788416,1939.913431
2022-05-16,1854.873951,1777.644677,1933.914016
2022-05-17,1852.658597,1768.464574,1935.527587
2022-05-18,1850.215832,1761.877931,1932.221492
2022-05-19,1848.306315,1770.228807,1927.079192
2022-05-20,1847.212446,1766.742842,1931.759163
2022-05-23,1843.314197,1761.995456,1924.596551
2022-05-24,1840.935129,1761.527637,1925.898856
2022-05-25,1838.873141,1755.578601,1919.406794
2022-05-26,1837.486885,1753.425724,1924.129828
2022-05-27,1836.409497,1764.889508,1915.715343
2022-05-31,1826.241168,1743.988693,1903.91566
2022-06-01,1823.759629,1743.103642,1899.524181
2022-06-02,1821.886009,1736.573759,1897.041972
2022-06-03,1820.259527,1742.90964,1901.254577
2022-06-06,1816.230622,1732.406748,1892.071001
2022-06-07,1815.661997,1737.695468,1892.932034
2022-06-08,1814.875456,1735.696241,1887.306852
2022-06-09,1813.102902,1737.012614,1890.24358
2022-06-10,1810.103379,1732.516069,1887.820703
2022-06-13,1800.852772,1724.23108,1874.194681
2022-06-14,1799.251858,1722.29875,1878.995078
2022-06-15,1797.54636,1714.567352,1872.967961
2022-06-16,1795.112962,1712.063114,1878.765637
2022-06-17,1792.088667,1714.737542,1875.039616
2022-06-21,1783.996009,1700.551649,1860.564042
2022-06-22,1781.719878,1703.559511,1859.495673
2022-06-23,1778.755998,1696.153606,1862.365557
2022-06-24,1775.746749,1695.423799,1856.166544
2022-06-27,1769.593246,1688.842533,1844.301858
2022-06-28,1766.964483,1692.633422,1847.072497
2022-06-29,1763.482836,1685.048663,1842.125826
2022-06-30,1759.6993,1683.782528,1843.804072
2022-07-01,1756.333281,1681.402613,1837.15465
2022-07-05,1747.763841,1671.077611,1828.369989
2022-07-06,1746.366714,1656.181597,1823.020688
2022-07-07,1745.589431,1668.508357,1824.126492
2022-07-08,1745.085252,1668.312788,1828.33646
2022-07-11,1739.098999,1660.380838,1820.736974
2022-07-12,1736.18156,1653.366699,1814.541786
2022-07-13,1734.185039,1655.0909,1816.325881
2022-07-14,1735.49002,1649.705549,1819.153164
2022-07-15,1737.300714,1652.906815,1818.029412
2022-07-18,1740.460095,1658.641364,1820.16622
2022-07-19,1741.889931,1652.582065,1822.775251
2022-07-20,1744.240626,1657.987489,1826.859175
2022-07-21,1747.029111,1665.137375,1824.435028
2022-07-22,1749.461303,1667.288832,1827.0558
2022-07-25,1754.140488,1677.063626,1837.832753
2022-07-26,1756.457551,1683.463766,1839.716858
2022-07-27,1759.045608,1679.043854,1844.292917
2022-07-28,1761.1181,1675.18578,1846.846797
2022-07-29,1762.189445,1687.558914,1847.144445
2022-08-01,1763.333899,1683.787106,1840.198273
2022-08-02,1764.434376,1686.167598,1848.135836
2022-08-03,1765.613459,1684.447363,1849.201399
2022-08-04,1766.630906,1689.169902,1843.598233
2022-08-05,1767.645613,1690.326795,1845.350082
2022-08-08,1771.704514,1695.350522,1849.443199
2022-08-09,1771.774092,1694.348569,1853.843923
2022-08-10,1770.504295,1697.218538,1848.60656
2022-08-11,1768.50286,1689.347607,1842.806836
2022-08-12,1766.792695,1687.860885,1848.653342
2022-08-15,1765.795578,1691.742138,1840.042489
2022-08-16,1764.964546,1687.545303,1849.638913
2022-08-17,1763.61597,1687.892704,1848.686236
2022-08-18,1762.502687,1683.156066,1840.342753
2022-08-19,1762.249071,1683.982813,1838.544589
2022-08-22,1763.395283,1684.935635,1841.943729
2022-08-23,1762.887386,1680.374237,1841.491186
2022-08-24,1762.475939,1682.370947,1840.660729
2022-08-25,1762.77867,1681.679365,1844.409174
2022-08-26,1763.781133,1681.048982,1843.749281
2022-08-29,1764.733722,1684.358745,1842.206672
2022-08-30,1763.97128,1680.07427,1843.940608
2022-08-31,1763.583148,1676.536327,1847.642879
2022-09-01,1763.838437,1683.19756,1843.140361
2022-09-02,1764.477942,1684.39084,1844.077259
2022-09-06,1767.527132,1682.490082,1847.291961
2022-09-07,1768.5874,1688.332629,1850.174411
2022-09-08,1768.821686,1692.163839,1849.610745
2022-09-09,1767.641502,1678.413081,1843.638693
2022-09-12,1760.224348,1674.655996,1839.722874
2022-09-13,1758.765251,1677.724158,1841.346175
2022-09-14,1757.471378,1676.718523,1835.405118
2022-09-15,1755.540024,1669.812424,1839.931841
2022-09-16,1752.725437,1670.425796,1840.154883
2022-09-19,1744.890964,1664.332699,1818.726821
2022-09-20,1743.281429,1659.469071,1826.897317
2022-09-21,1741.273537,1658.472732,1826.776446
2022-09-22,1738.548768,1663.048641,1818.702266
2022-09-23,1735.52343,1658.379288,1814.669392
2022-09-26,1730.03659,1656.218643,1809.962588
2022-09-27,1728.602401,1642.71364,1806.811409
2022-09-28,1726.497129,1643.796953,1803.015731
2022-09-29,1723.978985,1649.170962,1803.218394
2022-09-30,1721.767583,1643.131114,1801.169048
2022-10-03,1720.030352,1636.507699,1795.034684
2022-10-04,1720.371461,1639.276544,1798.304884
2022-10-05,1721.141534,1642.449938,1807.572936
2022-10-06,1722.627036,1642.608719,1801.063498
2022-10-07,1724.745696,1641.824983,1805.131668
2022-10-10,1728.453105,1648.208722,1808.318556
2022-10-11,1728.237455,1651.336561,1807.251616
2022-10-12,1728.512436,1649.739079,1811.397976
2022-10-13,1729.870907,1652.135562,1807.887266
2022-10-14,1732.047214,1654.088641,1814.638323
2022-10-17,1736.630295,1659.247876,1815.573621
2022-10-18,1737.747018,1658.08522,1815.457059
2022-10-19,1739.628285,1661.801272,1818.062832
2022-10-20,1742.160407,1661.897456,1823.214289
2022-10-21,1744.623826,1664.918668,1827.372252
2022-10-24,1748.361472,1669.457267,1834.042621
2022-10-25,1749.8692,1671.854193,1822.397192
2022-10-26,1751.918798,1669.389304,1830.25988
2022-10-27,1753.864964,1668.810714,1833.547401
2022-10-28,1755.01031,1676.30119,1843.04843
2022-10-31,1755.240454,1672.420909,1836.199362
2022-11-01,1756.034345,1678.456394,1837.542085
2022-11-02,1757.225195,1670.298055,1843.928905
2022-11-03,1758.453696,1672.048694,1841.353411
2022-11-04,1759.680493,1676.506354,1843.05938
2022-11-07,1765.243482,1687.385355,1841.118837
2022-11-08,1766.64414,1690.307278,1853.006077
2022-11-09,1766.791809,1691.822978,1849.907866
2022-11-10,1765.866513,1685.967159,1840.182281
2022-11-11,1764.751603,1683.713379,1844.339379
2022-11-14,1765.676783,1683.491558,1848.222967
2022-11-15,1765.969707,1689.530523,1844.85047
2022-11-16,1765.473403,1688.436687,1850.34936
2022-11-17,1764.693609,1682.901271,1844.031073
2022-11-18,1764.401489,1686.363587,1843.96938
2022-11-21,1766.057426,1686.754853,1847.948232
2022-11-22,1765.62093,1689.94409,1842.852775
2022-11-23,1764.776807,1685.572018,1845.903092
2022-11-25,1764.438847,1683.663357,1849.061738
2022-11-28,1764.283304,1685.551644,1843.358179
2022-11-29,1762.89722,1683.682028,1845.925381
